chembl_id_ligand,smiles,activity_type
CHEMBL3902843,CC(C)(C)CCNC(=O)N1CCn2c(Cl)c(-c3ccccc3)c(C(N)=O)c2C1,Active
CHEMBL3915776,CC(C)(C)CNC(=O)N1CCn2c(Cl)c(-c3ccccc3)c(C(N)=O)c2C1,Active
CHEMBL3972809,CC(C)(C)NC(=O)N1CCn2c(Cl)c(-c3cccc(C(F)(F)F)c3)c(C(N)=O)c2C1,Active
CHEMBL3934271,CC(C)(C)NC(=O)N1CCn2c(Cl)c(-c3cccc(F)c3)c(C(N)=O)c2C1,Active
CHEMBL3919745,CC(C)(C)NC(=O)N1CCn2c(Cl)c(-c3cccc(OC(F)(F)F)c3)c(C(N)=O)c2C1,Active
CHEMBL3936177,CC(C)(C)NC(=O)N1CCn2c(Cl)c(-c3ccccc3)c(C(N)=O)c2C1,Active
CHEMBL3980570,CC(C)(C)NC(=O)N1CCn2c(F)c(-c3ccccc3)c(C(N)=O)c2C1,Active
CHEMBL3904940,CC(C)(C)NC(=O)N1CCn2c(c(C(N)=O)c(-c3ccc(-c4ccccc4)cc3)c2C2CC2)C1,Active
CHEMBL3976253,CC(C)(C)NC(=O)N1CCn2c(c(C(N)=O)c(-c3ccc(-n4cccn4)cc3)c2C2CC2)C1,Active
CHEMBL3941052,CC(C)(C)NC(=O)N1CCn2c(c(C(N)=O)c(-c3ccc(C#N)cc3)c2C2CC2)C1,Active
CHEMBL3945381,CC(C)(C)NC(=O)N1CCn2c(c(C(N)=O)c(-c3ccc(OCC#N)cc3)c2C2CC2)C1,Active
CHEMBL3959773,CC(C)(C)NC(=O)N1CCn2c(c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)c2C2CC2)C1,Active
CHEMBL3891211,CC(C)(C)NC(=O)N1CCn2c(c(C(N)=O)c(-c3cccc(-n4cccn4)c3)c2C2CC2)C1,Active
CHEMBL3951263,CC(C)(C)NC(=O)N1CCn2c(c(C(N)=O)c(-c3cccc(F)c3)c2C2CC2)C1,Active
CHEMBL3952650,CC(C)(C)NC(=O)N1CCn2c(c(C(N)=O)c(-c3cccc(OC(F)(F)F)c3)c2C2CC2)C1,Active
CHEMBL3940078,CC(C)(C)NC(=O)N1CCn2c(c(C(N)=O)c(-c3ccccc3F)c2C2CC2)C1,Active
CHEMBL3939680,CC(C)(C)NC(=O)N1CCn2cc(-c3ccccc3)c(C(N)=O)c2C1,Active
CHEMBL3962278,CC(C)(CO)CNC(=O)N1CCn2c(Cl)c(-c3cccc(C(F)(F)F)c3)c(C(N)=O)c2C1,Active
CHEMBL3920293,CC(C)(CO)CNC(=O)N1CCn2c(Cl)c(-c3cccc(F)c3)c(C(N)=O)c2C1,Active
CHEMBL3930764,CC(C)(NC(=O)N1CCn2c(Cl)c(-c3cccc(F)c3)c(C(N)=O)c2C1)C(F)(F)F,Active
CHEMBL3944316,CC(C)CCNC(=O)N1CCn2c(Cl)c(-c3ccccc3)c(C(N)=O)c2C1,Active
CHEMBL3948277,CC(C)CNC(=O)N1CCn2c(Cl)c(-c3ccccc3)c(C(N)=O)c2C1,Active
CHEMBL3916620,CC(NC(=O)N1CCn2c(C#N)c(-c3cccc(F)c3)c(C(N)=O)c2C1)C(F)(F)F,Active
CHEMBL3983892,CC(NC(=O)N1CCn2c(Cl)c(-c3cccc(F)c3)c(C(N)=O)c2C1)C(F)(F)F,Active
CHEMBL3893126,CC1(C)CC(NC(=O)N2CCn3c(Cl)c(-c4cccc(F)c4)c(C(N)=O)c3C2)CCO1,Active
CHEMBL4533527,CC1(C)CN(c2ccc3nc(-c4ccc(F)cc4)c(-c4ccncc4)n3n2)CCN1,Active
CHEMBL4435154,CC1(C)CN(c2ccc3nc(-c4ccccc4)c(-c4ccncc4)n3n2)CCN1,Active
CHEMBL3974772,CC1(CNC(=O)N2CCn3c(Cl)c(-c4cccc(F)c4)c(C(N)=O)c3C2)COC1,Active
CHEMBL3921967,CC1(O)CCC(NC(=O)N2CCn3c(Cl)c(-c4cccc(F)c4)c(C(N)=O)c3C2)CC1,Active
CHEMBL3962841,CCC(CC)CNC(=O)N1CCn2c(Cl)c(-c3ccccc3)c(C(N)=O)c2C1,Active
CHEMBL3930043,CCN(CC)Cc1ccc(C(=O)Nc2cn3nc(-c4cn(C)nc4-c4ccc(F)cc4)ccc3n2)cc1,Active
CHEMBL3975103,CN(C)Cc1cccc(C(=O)Nc2cn3nc(-c4cn(C)nc4-c4ccc(F)cc4)ccc3n2)c1,Active
CHEMBL4111304,CN(C)c1ccc(-c2c(C(N)=O)c3n(c2C2CC2)CCN(C(=O)NC(C)(C)C)C3)cc1,Active
CHEMBL3953061,CN(C)c1ccc(C(=O)Nc2cn3nc(-c4cn(C)nc4-c4ccc(F)cc4)ccc3n2)cn1,Active
CHEMBL3925387,CN1CCC(c2c(-c3ccc4nc(NC(=O)c5ccncc5)cn4n3)c(-c3ccc(F)cc3)nn2C)CC1,Active
CHEMBL3903967,CN1CCN(c2c(-c3ccc4nc(NC(=O)c5ccnc(F)c5)cn4n3)c(-c3ccc(F)cc3)nn2C)CC1,Active
CHEMBL3943491,COCC(=O)N1CCC(c2c(-c3ccc4nc(NC(=O)c5ccnc(F)c5)cn4n3)c(-c3ccc(F)cc3)nn2C)CC1,Active
CHEMBL3909456,COCCN1CCN(c2c(-c3ccc4nc(NC(=O)c5ccnc(F)c5)cn4n3)c(-c3ccc(F)cc3)nn2C)CC1,Active
CHEMBL3940974,COc1c(F)cc(C(=O)Nc2cn3nc(-c4cn(C)nc4-c4ccc(F)cc4)ccc3n2)cc1F,Active
CHEMBL3933835,COc1cc(C(=O)Nc2cn3nc(-c4c(-c5ccc(F)cc5)nn(C)c4N4CCNCC4)ccc3n2)ccn1,Active
CHEMBL3978386,COc1cc(C(=O)Nc2cn3nc(-c4cn(C)nc4-c4ccc(F)cc4)ccc3n2)ccn1,Active
CHEMBL3935757,COc1cc(F)cc(C(=O)Nc2cn3nc(-c4cn(C)nc4-c4ccc(F)cc4)ccc3n2)c1,Active
CHEMBL3940253,COc1ccc(-c2c(C(N)=O)c3n(c2C)CCN(C(=O)NC(C)(C)C)C3)cc1,Active
CHEMBL3928822,COc1ccc(-c2c(C(N)=O)c3n(c2C2CC2)CCN(C(=O)NCC24CC5CC(CC(C5)C2)C4)C3)cc1,Active
CHEMBL3967471,COc1ccc(-c2c(C(N)=O)c3n(c2C2CC2)CCN(C(=O)NCC24CC5CC(CC2C5)C4)C3)cc1,Active
CHEMBL3906666,COc1ccc(-c2c(C(N)=O)c3n(c2Cl)CCN(C(=O)NC(C)(C)C)C3)cc1,Active
CHEMBL3969708,COc1ccc(F)c(C(=O)Nc2cn3nc(-c4cn(C)nc4-c4ccc(F)cc4)ccc3n2)c1,Active
CHEMBL3946837,COc1cccc(-c2c(C(N)=O)c3n(c2C2CC2)CCN(C(=O)NC(C)(C)C)C3)c1,Active
CHEMBL3980827,COc1cccc(-c2c(C(N)=O)c3n(c2Cl)CCN(C(=O)NC(C)(C)C)C3)c1,Active
CHEMBL3963771,COc1cccc(C(=O)Nc2cn3nc(-c4cn(C)nc4-c4ccc(F)cc4)ccc3n2)c1F,Active
CHEMBL3946925,COc1cccc(C(=O)Nc2cn3nc(-c4cn(C)nc4-c4ccc(F)cc4)ccc3n2)n1,Active
CHEMBL3982382,CSc1ccc(-c2c(C(N)=O)c3n(c2C2CC2)CCN(C(=O)NC(C)(C)C)C3)cc1,Active
CHEMBL4536777,C[C@H]1CN(c2ccc3nc(-c4ccc(F)cc4)c(-c4ccncc4)n3n2)CCN1,Active
CHEMBL4476155,C[C@H]1CN(c2ccc3nc(-c4ccccc4)c(-c4ccncc4)n3n2)CCN1,Active
CHEMBL3927972,Cc1c[nH]nc1C(=O)Nc1cn2nc(-c3cn(C)nc3-c3ccc(F)cc3)ccc2n1,Active
CHEMBL3916882,Cc1cc(C(=O)Nc2cn3nc(-c4cn(C)nc4-c4ccc(F)cc4)ccc3n2)ccn1,Active
CHEMBL4451101,Cc1cc(C)cc(-c2nc3ccc(N4CCNC(C)(C)C4)nn3c2-c2ccncc2)c1,Active
