chembl_id_ligand,smiles,activity_type
CHEMBL4533162,C#CCN1CCC(CCc2ccc(OC)cc2)CC1,Active
CHEMBL4539823,C#CCN1CCC(CCc2cccc(C(F)(F)F)c2)CC1,Active
CHEMBL4792289,C#CCN1CCC(COC(=O)Nc2ccc(C(C)C)cc2)CC1,Active
CHEMBL4792634,C#CCN1CCC(OC(=O)Nc2ccc(C(C)C)cc2)CC1,Active
CHEMBL4451660,C#CCNC1CCc2c(NCc3ccc(C)cc3)cccc21,Active
CHEMBL4456080,C#CCNC1CCc2c(NCc3ccc(F)cc3)cccc21,Active
CHEMBL4550936,C#CCNC1CCc2c(NCc3cccc(Br)c3)cccc21,Active
CHEMBL4448403,C#CCNC1CCc2c(NCc3cccc(C)c3)cccc21,Active
CHEMBL4590546,C#CCNC1CCc2c(OCCc3cc(NC(=O)CO)ccc3Cl)cccc21,Active
CHEMBL4551190,C#CCNC1CCc2c(OCCc3cc(NC(=O)COC(C)=O)ccc3Cl)cccc21,Active
CHEMBL4461644,C#CCNC1CCc2c(OCCc3cc(NC(C)=O)ccc3Cl)cccc21,Active
CHEMBL4177176,C#CCNC1CCc2c(OCCc3cccc(NC(=O)c4ccc(Cl)cc4)c3)cccc21,Active
CHEMBL4161773,C#CCNC1CCc2c(OCc3cccc(Br)c3)cccc21,Active
CHEMBL4172053,C#CCNC1CCc2c(OCc3cccc(C)c3)cccc21,Active
CHEMBL4162029,C#CCNC1CCc2c(OCc3cccc(Cl)c3)cccc21,Active
CHEMBL4165326,C#CCNC1CCc2c(OCc3cccc(F)c3)cccc21,Active
CHEMBL4454548,C#CCNC1CCc2c(SCc3ccc(Cl)cc3)cccc21,Active
CHEMBL4471841,C#CCNC1CCc2c(SCc3ccc(F)cc3)cccc21,Active
CHEMBL4545912,C#CCNC1CCc2cc(OCCCN3CCCCC3)ccc21,Active
CHEMBL3415786,C#CCNCC(=C)c1cccc(COc2ccccc2)c1,Active
CHEMBL2426048,C#CCNCC(O)COc1ccc(-c2ccccc2)cc1,Active
CHEMBL2426046,C#CCNCCCOc1cccc(NC(=O)c2ccccc2)c1,Active
CHEMBL3121866,C#CCNCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,Active
CHEMBL3121867,C#CCNCCOc1ccc2ccc(=O)oc2c1,Active
CHEMBL3127967,C#CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,Active
CHEMBL45069,C#CCNCc1cc2cc(OCc3ccccc3)ccc2[nH]1,Active
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,Active
CHEMBL1235738,C#CCN[C@H]1CCc2ccccc21,Active
CHEMBL2023192,C#CCN[C@H]1c2ccccc2C[C@@H]1F,Active
CHEMBL2023193,C#CCN[C@H]1c2ccccc2C[C@@H]1[18F],Active
CHEMBL4633021,C#CCOc1ccc2cc(C(=O)NCCn3ccc(=O)c(O)c3C)c(=O)oc2c1,Active
CHEMBL4442642,C#CCOc1ccc2cc(Cn3ccc(=O)c(O)c3CC)c(=O)oc2c1,Active
CHEMBL4097183,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(F)cc3)cc2)nc2ccccc21,Active
CHEMBL4081605,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc([N+](=O)[O-])s3)cc2)nc2ccccc21,Active
CHEMBL4068302,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccnc3)cc2)nc2ccccc21,Active
CHEMBL3604126,C#CN(C)Cc1ccc(CC(=O)NC2CC(C)(C)N([O])C(C)(C)C2)cc1,Active
CHEMBL4569249,C#Cc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,Active
CHEMBL198810,C(/C=C/c1ccccc1)=C\c1ccccc1,Active
CHEMBL3604125,C(=C/Cc1ccccc1)\Cc1ccccc1,Active
CHEMBL4748078,C(=C/c1cnc2c3cccnc3nn2c1)\c1ccccc1,Active
CHEMBL119017,C/C(=C\COc1ccc2c(C)c(C)c(=O)oc2c1)C1=CC(=O)C(C)(C)O1,Active
CHEMBL56918,C/C(=C\COc1ccc2ccc(=O)oc2c1)C1=CC(=O)C(C)(C)O1,Active
CHEMBL2151542,C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1ccccn1,Active
CHEMBL2151544,C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1cccnc1,Active
CHEMBL2151546,C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1ccncc1,Active
CHEMBL2151664,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccccc1,Active
CHEMBL2151665,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccccn1,Active
CHEMBL2151667,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1cccnc1,Active
CHEMBL2151660,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccco1,Active
CHEMBL2151662,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1cccs1,Active
CHEMBL2151669,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccncc1,Active
CHEMBL2151680,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1ccccc1,Active
CHEMBL2151683,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1cccnc1,Active
CHEMBL2151676,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1ccco1,Active
CHEMBL2151678,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1cccs1,Active
CHEMBL2151685,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1ccncc1,Active
CHEMBL2151679,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1nccs1,Active
CHEMBL2151558,C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccccn1,Active
CHEMBL2151555,C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1cccs1,Active
CHEMBL2151562,C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccncc1,Active
CHEMBL2151556,C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1nccs1,Active
CHEMBL4174116,C/C(=N/Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1)C1CC1,Active
