"accession","pref_name","standar_type","chembl_id_ligand","canonical_smiles (Canonical)","Activity_type"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398671","O=C(Nc1cccc(-c2ccco2)c1)C1CCCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1","Inactive"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398704","O=C(Nc1cccc(-c2cnco2)c1)C1CCCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1","Inactive"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398709","O=C(Nc1cccc(CN2CCOCC2)c1)C1CCCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1","Inactive"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398710","O=C(Nc1cccc([N+](=O)[O-])c1)C1CCCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1","Inactive"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398702","CCc1cccc(NC(=O)C2CCCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)c1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398674","CSc1cccc(NC(=O)C2CCCN(C(=O)c3cccc(-c4ccco4)c3)C2)c1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398701","Cc1nc(-c2cccc(NC(=O)C3CCCN(C(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)C3)c2)cs1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL603141","O=C(Nc1ccc(Cl)cc1)C1CCCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398670","O=C(Nc1ccc(Cl)cc1)C1CCCN(C(=O)c2ccc(-c3ccco3)cc2)C1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398678","O=C(Nc1ccc(Cl)cc1)C1CCCN(C(=O)c2cccc(-c3ccco3)c2)C1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398669","O=C(Nc1ccc(Cl)cc1)C1CCCN(C(=O)c2cccc(-c3cccs3)c2)C1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398698","O=C(Nc1cccc(Cc2ccccc2)c1)C1CCCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398699","O=C(Nc1cccc(OCCc2ccccn2)c1)C1CCCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398672","O=C(Nc1cccc(OCc2ccccn2)c1)C1CCCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398697","O=C(Nc1cccc(Oc2ccccc2)c1)C1CCCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398673","O=C(Nc1cccc(Oc2ccccn2)c1)C1CCCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398700","O=C(Nc1cccc(S(=O)(=O)N2CCCC2)c1)C1CCCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL1802525","O=C(O)/C=C/c1ccc(Nc2nc3ccc([N+](=O)[O-])cc3nc2Nc2ccc(/C=C/C(=O)O)cc2)cc1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL1802838","O=C(O)/C=C/c1cccc(Nc2ccc3ccccc3n2)c1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL1802763","O=C(O)/C=C/c1cccc(Nc2cnc3ccccc3n2)c1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL1802522","O=C(O)/C=C/c1cccc(Nc2nc3ccc([N+](=O)[O-])cc3nc2Nc2cccc(/C=C/C(=O)O)c2)c1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL1802767","O=C(O)/C=C/c1cccc(Oc2cnc3ccccc3n2)c1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL1802534","O=C(O)C1CCN(c2nc3ccc([N+](=O)[O-])cc3nc2N2CCC(C(=O)O)CC2)CC1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL1802766","O=C(O)CCc1cccc(Nc2cnc3ccccc3n2)c1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL2398679","O=C(c1ccccc1)c1cccc(C(=O)N2CCCC(C(=O)Nc3ccc(Cl)cc3)C2)c1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL1802837","OC/C=C/c1cccc(Nc2cnc3ccccc3n2)c1","Intermediate"
"P61586","Transforming protein RhoA","IC50","CHEMBL1802764","c1ccc2nc(Nc3ccc4c(c3)OCCO4)cnc2c1","Intermediate"
