"accession","pref_name","standar_type","chembl_id_ligand","canonical_smiles (Canonical)","Activity_type"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL202426","O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)CCC3","Inactive"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL288818","C=CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC=C)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL492258","CC(C)Oc1ccc2c(c1)CCc1c-2c2c(c3c1[nH]c1ccccc13)CNC2=O","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL460990","CC(C)Oc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)CNC2=O","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL29709","CCCCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCCCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL37529","CCCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL36891","CCSCc1ccc2c(c1)c1c3c(c4c5ccccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL288816","COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccc(CSC(C)C)cc3c3c4c(c5c6cc(CSC(C)C)ccc6n2c5c31)C(=O)NC4","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL38338","COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccc(CSCCN(C)C)cc3c3c4c(c5c6cc(CSCCN(C)C)ccc6n2c5c31)C(=O)NC4","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL2436979","COc1cc(-c2cnc3[nH]c(=O)n(-c4ccc5[nH]ccc5c4)c3n2)cc(OC)c1OC","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL492257","COc1ccc2c(c1)CCc1c-2c2c(c3c1[nH]c1ccccc13)CNC2=O","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL517117","COc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCCO)c13)CNC2=O","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL460989","COc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)CNC2=O","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL1835063","NC(=O)c1cnc(N2CCC[C@H](N)C2)nc1Nc1cccc(C(F)(F)F)c1","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL2436983","Nc1ncc(-c2cnc3[nH]cc(-c4ccc5[nH]ccc5c4)c3c2)cn1","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL126545","O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1sc3ccccc3c21","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL332575","O=C1NC(=O)c2c1c1c3ccccc3ccc1c1[nH]c3ccccc3c21","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL357490","O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL375220","O=C1NCc2c1c1c(c3c2-c2ccccc2C3)Cc2ccccc2-1","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL220497","O=C1NCc2c1c1c(c3sc4ccccc4c23)Cc2ccccc2-1","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL16958","O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL426719","O=C1NCc2c1c1c3ccccc3[nH]c1c1oc3ccccc3c21","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL220799","O=C1NCc2c1c1c3ccccc3[nH]c1c1sc3ccccc3c21","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL148471","O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)Cc1ccccc1-3","Intermediate"
"Q16584","Mitogen-activated protein kinase kinase kinase 11","IC50","CHEMBL384914","O=C1NCc2c3c(c4sc5ccccc5c4c21)Cc1ccccc1-3","Intermediate"
