"accession","pref_name","standar_type","chembl_id_ligand","canonical_smiles (Canonical)","Activity_type"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1992220","CCNC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1983715","CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL4764173","CC[C@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)[C@@H](C)O","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL3655762","CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2006674","CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL2103840","CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1986263","CCn1c(C)c(-c2ccnc(Nc3cccc(OC)c3)n2)sc1=O","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1969151","CN(C)C1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1982271","CN(C)CC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1084546","CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL1944698","CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL422897","CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1989043","CN1CCN(c2ccc(Nc3nc(N)c(C(=O)c4c(Cl)cccc4Cl)s3)cc2)CC1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2005509","CNC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1980995","CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1996980","CNCC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1999484","CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL550418","COc1cc(-c2ccc3c(c2)Nc2c(O)cccc2NC3=O)ccc1O","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1996702","COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCCCN(C)C)cc2NC3=O)ccc1O","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2000832","COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1995740","COc1cc(-c2ccc3c(c2)Nc2ccc([N+](=O)[O-])cc2NC3=O)ccc1O","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1241473","COc1cc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3C(N)=O)n2)cc(OC)c1OC","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL362560","COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NNC(=O)c4ccc(O)cc4)cccc2-3)cc1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1991078","COc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2002649","COc1ccc2c(c1)C(=Cc1c[nH]cn1)C(=O)N2","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL187903","Cc1cc2ncn(CC(=O)Nc3ncc(C4CCC4)s3)c2cc1C","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1965169","Cc1ccc(-c2cc3nc(Br)cnc3[nH]2)cc1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2000029","Cc1ccccc1-c1c(-c2ccc3[nH]nc(N)c3c2)nnn1Cc1ccccc1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1973013","Cc1cnc(Nc2nc(NC(C)C)ncc2Br)s1","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL4292930","Cc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@@H]3CCO)nc12","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1991063","Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccc(Cl)c(Cl)c4)c3)cc12","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1974870","Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4cccc(Cl)c4)c3)cc12","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1965836","Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4cccc(OC(F)(F)F)c4)c3)cc12","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL186470","Cc1nc2ccc(CC(=O)Nc3ncc(C4CCC4)s3)cc2s1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1969588","Clc1cc(-c2c[nH]c3ncccc23)cc(NCc2ccccc2)n1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL302449","Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1993335","Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(F)ccc21","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1987034","N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1990162","N#Cc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1977128","N#Cc1cccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)c1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1980407","NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL361708","NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1973720","NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1994438","NC1CCCCC1Nc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1987448","Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2007574","Nc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL191003","Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL186240","O=C(Cc1c[nH]c2ccccc12)Nc1ncc(C2CCC2)s1","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL186898","O=C(Cc1ccc2[nH]cnc2c1)Nc1ncc(C2CCC2)s1","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL363954","O=C(Cc1ccc2ncccc2c1)Nc1ncc(C2CCC2)s1","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL184404","O=C(Cc1cccc2cnccc12)Nc1ncc(C2CCC2)s1","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL365855","O=C(Cc1ccccc1)Nc1ncc(C2CCC2)s1","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL445813","O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL1241758","O=C(Nc1cc(C2CCC2)c[nH]1)Nc1cccc2ccncc12","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1992371","O=C(Nc1cnccn1)Nc1cccc2c(O)cccc12","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1995811","O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1cc(F)ccc1F","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1987073","O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccc(Cl)cc1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1966204","O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccc(F)cc1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1983595","O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1cccc(Cl)c1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2003638","O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1cccc(F)c1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1999931","O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccccc1","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL186342","O=C(Nc1ncc(C2CCC2)s1)Nc1cccc2ccncc12","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL364213","O=C(Nc1ncc(C2CCC2)s1)Nc1cccc2cnccc12","Active"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL187256","O=C(Nc1ncc(C2CCC2)s1)Nc1cccc2ncccc12","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL50894","O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1986943","OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1","Active"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1994074","Brc1ccc2[nH]nc(-c3ccccc3)c2c1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1995172","Brc1ccc2c(c1)-c1[nH]ncc1C2","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1972250","C#Cc1cc2c(cc1OC)-c1[nH]nc(-c3ccc(C#N)nc3)c1C2","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL553","C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1966087","C(=Cc1cncc(OC2CCNC2)c1)c1ccncc1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL535331","C(=NNc1nc2ccccc2[nH]1)c1c[nH]c2ccccc12","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1988201","C=C1c2ccccc2CC(CCN(C)C)c2ccccc21","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL336117","C=CCN(C)c1nc(I)nc2c1ncn2C","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL131031","C=CCN(C)c1nc(I)nc2c1ncn2C(C)C","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL129973","C=CCN(C)c1nc(NCCO)nc2c1ncn2C","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL336176","C=CCN(C)c1nc(NCCO)nc2c1ncn2C(C)C","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1977749","C=CCc1cccc2c(=NO)cc(-c3ccccc3)oc12","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1976040","C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2007375","CC#Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1991728","CC(=NNC(=N)N)c1cc(NC(=O)NCCCCCCNC(=O)Nc2cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c2)cc(C(C)=NNC(=N)N)c1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1993166","CC(=NNC(=N)N)c1cc(NC(=O)NCCCN(C)CCCNC(=O)Nc2cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c2)cc(C(C)=NNC(=N)N)c1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2000685","CC(=NNC(=N)N)c1cc(NC(=O)c2cccc(C(=O)Nc3cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c3)c2)cc(C(C)=NNC(=N)N)c1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1890036","CC(=NNC(=O)c1nnn(-c2nonc2N)c1-c1ccccc1)c1ccco1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2005899","CC(=O)N(c1ccncc1)c1c(NC(C)C(C)(C)C)c(=O)c1=O","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1986781","CC(=O)N1CCC(Nc2nccc(-c3c(-c4ccc(F)cc4)nc4occn34)n2)CC1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1972584","CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1975208","CC(=O)NC1CCN(c2nc3[nH]cc(C(=O)O)c(=O)c3c(C)c2F)C1","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL4462530","CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL4754081","CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(F)cn2)C1","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL4754399","CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCC4)c(Cl)cn2)C1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1973142","CC(=O)Nc1c(C(N)=O)sc2ccc(Cl)c(Cl)c12","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL2391102","CC(=O)Nc1cc(-c2nnc(SCc3ccc(-c4ccccc4C#N)cc3)o2)ccn1","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL2391101","CC(=O)Nc1cc(-c2nnc(SCc3cccc(C#N)c3)o2)ccn1","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL2391100","CC(=O)Nc1cc(-c2nnc(SCc3ccccc3)o2)ccn1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2002240","CC(=O)Nc1cc(N)c(C#N)c(-c2ccc3ccccc3c2)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL210032","CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2006567","CC(=O)Nc1cc(N)c(C#N)c(-c2ccsc2)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1988608","CC(=O)Nc1cccc(CNc2c(Nc3ccc4[nH]ncc4c3)c(=O)c2=O)c1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1984402","CC(=O)c1c(-c2ccccc2)nn(C)c(=O)c1N","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL189963","CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2000568","CC(=O)c1cccc(-c2cnc3[nH]ccc3c2)c1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1977931","CC(=O)c1ccccc1-c1ncnc2[nH]ccc12","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL362369","CC(=O)c1cnc(NC(=O)Cc2ccccc2)s1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1994956","CC(=O)n1nc(N)c2ccc(Br)cc21","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1967720","CC(C)(C(N)=O)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1236126","CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c1cccc([N+](=O)[O-])c1)n2CCCO","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1969264","CC(C)(C)NC(=O)c1ccc2nc3[nH]c4ccccc4c3nc2c1","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL2205766","CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2205426","CC(C)(C)Nc1c(Nc2ccnc(Nc3ccc(-c4ccncc4)cc3)n2)c(=O)c1=O","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1975357","CC(C)(C)OC(=O)n1cc(-c2cncn2C2CCCCC2)c2ccccc21","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2005548","CC(C)(C)OC(=O)n1ncc2cc(Nc3c(NCc4ccc(Cl)cc4Cl)c(=O)c3=O)ccc21","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1969506","CC(C)(C)OC(=O)n1ncc2cc(Nc3c(NCc4ccc(S(N)(=O)=O)cc4)c(=O)c3=O)ccc21","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2005699","CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(=O)O)cc2)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1977634","CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(N)=O)cc2)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2003689","CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCCC(=O)O)cc2)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1998765","CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCCC(N)=O)cc2)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1998680","CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)NCCO)c2)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1964902","CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)O)c2)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1979855","CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCC#N)c2)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1994977","CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCCCO)c2)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1978271","CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCOCCO)c2)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL3589654","CC(C)(C)c1ccc2[nH]c3c4ccccc4nc(C(=O)O)c3c2c1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1970104","CC(C)(C)c1ccc2nc(-c3n[nH]c4ccccc34)[nH]c2c1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2004447","CC(C)(C)c1n[nH]c2c1C(c1ccccc1F)C(C#N)=C(N)O2","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL21156","CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL406845","CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1985723","CC(C)(CN)CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1971172","CC(C)(CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1)CNS(C)(=O)=O","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1991800","CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(CC4CC4)nccn23)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1982383","CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(CCN)nccn23)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1969735","CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(Cl)nccn23)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2001957","CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(OCC(F)(F)F)nccn23)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1991395","CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1996587","CC(C)(CO)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1972849","CC(C)(CO)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1994040","CC(C)(O)CNc1nccc(-c2c(-c3ccc(F)cc3F)nc3c(CC4CC4)nccn23)n1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1976732","CC(C)(O)Cc1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2003952","CC(C)(O)c1c(-c2ccccc2)n[nH]c(=O)c1N","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL2001641","CC(C)(O)c1cn(-c2ccc3[nH]ncc3c2)nn1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1998551","CC(C)(O)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1964382","CC(C)(c1cc(Br)c(O)c(I)c1)c1cc(Br)c(O)c(I)c1","Inactive"
"Q00535","Cyclin-dependent kinase 5","Ki","CHEMBL1982980","CC(C)=C(C)c1cccc2c(CCCOc3cccc(Cl)c3Cl)c(C(=O)O)[nH]c12","Inactive"
"Q00535","Cyclin-dependent kinase 5","IC50","CHEMBL363711","CC(C)C(=O)Nc1ncc(C(C)C)s1","Inactive"
