chembl_id_ligand,smiles,MW,HBA,HBD,LogP,activity_type
CHEMBL4526428,Brc1ccc(-n2cc(COc3ccc(/C=N/Nc4c5c(nc6ccccc46)CCCC5)cc3)nn2)cc1,552.1273215200001,7,1,6.481800000000005,Active
CHEMBL210453,C/C=C1\C2C=C(C)C[C@]1(C(=O)OC)CC(NCCCCCCCNc1c3c(nc4ccccc14)CCCC3)C2,529.366827744,5,2,7.299900000000008,Active
CHEMBL208092,C/C=C1\C2C=C(C)C[C@]1(N)CC(NCCCCCCCNc1c3c(nc4ccccc14)CCCC3)C2(C)C,514.4035476,4,3,7.474100000000008,Active
CHEMBL507174,C=CCN(CCCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,547.3674964400001,5,2,7.722900000000008,Active
CHEMBL451277,CC(=O)N(CCCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,549.3467609960001,5,2,7.083400000000007,Active
CHEMBL501587,CC(=O)N(CCCCNc1c2c(nc3ccccc13)CCCC2)CCCSc1c2c(nc3ccccc13)CCCC2,566.307932964,5,1,7.763600000000008,Active
CHEMBL175949,CC(=O)N(CCCCSc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,566.3079329640001,5,1,7.763600000000007,Active
CHEMBL180581,CC(=O)N(CCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2ccccc2nc2ccccc12,531.299810804,5,2,6.967700000000007,Active
CHEMBL179192,CC(=O)N(CCCNc1c2c(nc3ccccc13)CCCC2)CCCSc1c2c(nc3ccccc13)CCCC2,552.2922829,5,1,7.373500000000008,Active
CHEMBL3642056,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12,659.3602181400001,5,4,9.028400000000001,Active
CHEMBL3642057,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4c(nc5ccc(Cl)cc35)CCCC4)cc12,659.3602181400001,5,4,9.028400000000001,Active
CHEMBL3642053,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,625.399190492,5,4,8.375000000000005,Active
CHEMBL3642055,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12,631.3289180120001,5,4,8.248200000000006,Active
CHEMBL3642054,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCNc3c4c(nc5ccc(Cl)cc35)CCCC4)cc12,631.3289180120001,5,4,8.248200000000006,Active
CHEMBL3642052,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,597.367890364,5,4,7.594800000000009,Active
CHEMBL3642049,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,569.336590236,5,4,6.814600000000007,Active
CHEMBL3642043,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12,589.2819678200001,5,4,7.077900000000007,Active
CHEMBL3642050,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCNc3c4c(nc5ccc(Cl)cc35)CCCC4)cc12,589.2819678200001,5,4,7.077900000000007,Active
CHEMBL3642040,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,555.3209401720001,5,4,6.424500000000006,Active
CHEMBL3642042,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,541.305290108,5,4,6.034400000000005,Active
CHEMBL3642048,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,527.2896400440001,5,4,5.644300000000006,Active
CHEMBL3642047,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,513.27398998,5,4,5.254200000000005,Active
CHEMBL3642044,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12,519.2037175,5,4,5.127400000000004,Active
CHEMBL3642051,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5ccc(Cl)cc35)CCCC4)cc12,519.2037175,5,4,5.127400000000004,Active
CHEMBL4758531,CC(=O)Nc1cc(-c2nc(OCC3CC3)c(C(=O)NCCCNc3c4c(nc5ccccc35)CCCC4)s2)ccn1,570.2413099480001,8,3,5.611300000000004,Active
CHEMBL583294,CC(=O)Nc1nc(Cl)c2c(ncn2[C@@H]2O[C@@H]([C@@H](N=[N+]=[N-])C(=O)OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@]3(OCc4ccccc4)[C@@H](OCc4ccccc4)CO[C@@H]23)n1,844.2735879520001,13,1,7.283000000000008,Active
CHEMBL572811,CC(=O)Nc1nc(Cl)c2c(ncn2[C@@H]2O[C@H](COC(C)=O)[C@@H](OCc3ccccc3)[C@@]3(OCc4ccccc4)[C@@H](OCc4ccccc4)CO[C@@H]23)n1,727.240890856,12,1,5.423800000000005,Active
CHEMBL3642045,CC(=O)O[C@@]12CCN(C(C)=O)[C@@H]1N(C(C)=O)c1ccc(OC(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,641.321334096,8,2,5.5777000000000045,Active
CHEMBL504571,CC(C)(C)OC(=O)N[C@@H](CCC(=O)NCCNc1c2c(nc3ccccc13)CCCC2)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,693.400253112,8,5,5.970500000000006,Active
CHEMBL508778,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC(=O)Nc1c2c(nc3ccccc13)CCCC2,555.284554664,5,4,5.175700000000004,Active
CHEMBL502244,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCNc1c2c(nc3ccccc13)CCCC2,527.2896400440001,5,4,5.259000000000004,Active
CHEMBL2147635,CC(C)(C)c1cc(C(C)(C)C)c2c(c1F)COP(=O)(OC[C@H]1O[C@@H](n3cc(I)c(=O)[nH]c3=O)C[C@@H]1F)O2,654.08034237,8,1,5.234800000000005,Active
CHEMBL4293086,CC(C)(CN1C(=O)c2cccc3cccc(c23)C1=O)C[N+](C)(C)CCCCCCCCCC[N+](C)(C)CC#CCOC1=NOCC1,632.42905911218,5,0,6.489400000000008,Active
CHEMBL1783499,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)CCCN6C(=O)c7ccccc7C6=O)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CS1,673.3913282399999,7,1,6.731900000000009,Active
CHEMBL1783519,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)CCN6C(=O)c7ccccc7C6=O)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CS1,659.375678176,7,1,6.341800000000009,Active
CHEMBL1783526,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)CCc6ccccc6)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CS1,590.390599968,5,1,7.28830000000001,Active
CHEMBL1783525,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)Cc6ccccc6)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CS1,576.3749499039999,5,1,7.24580000000001,Active
CHEMBL300808,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(Cc4ccccc4)C2N3Cc2ccccc2)cc1,531.2885774240001,4,1,7.930800000000009,Active
CHEMBL3234039,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,719.312599252,7,4,9.423599999999997,Active
CHEMBL3216779,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,654.325602896,4,2,11.609399999999985,Active
CHEMBL3216554,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,620.364575248,4,2,10.95599999999999,Active
CHEMBL3233830,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,691.281299124,7,4,8.643400000000002,Active
CHEMBL3216778,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,640.309952832,4,2,11.219299999999988,Active
CHEMBL3216116,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,606.348925184,4,2,10.565899999999992,Active
CHEMBL3233829,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,677.26564906,7,4,8.253300000000007,Active
CHEMBL539599,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,626.294302768,4,2,10.82919999999999,Active
CHEMBL534932,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,592.33327512,4,2,10.175799999999994,Active
CHEMBL538573,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,612.278652704,4,2,10.439099999999993,Active
CHEMBL557155,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,578.317625056,4,2,9.785699999999995,Active
CHEMBL555214,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,598.26300264,4,2,10.048999999999994,Active
CHEMBL555666,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,564.301974992,4,2,9.395599999999998,Active
CHEMBL3233826,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3C(C1)C2,635.218698868,7,4,7.083000000000007,Active
CHEMBL2011495,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,627.289551736,5,2,9.2006,Active
CHEMBL2011487,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,593.3285240880001,5,2,8.547200000000004,Active
CHEMBL3234040,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCc4ccc(CNC(=O)c5cc(O)c6c(c5)C(=O)c5cccc(O)c5C6=O)cc4)c3C(C1)C2,669.203048804,7,4,7.612900000000008,Active
CHEMBL3233832,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3[C@H](C1)C2,691.281299124,7,4,8.643400000000002,Active
CHEMBL3216556,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3[C@H](C1)C2,612.278652704,4,2,10.439099999999993,Active
CHEMBL3216777,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@H](C1)C2,578.317625056,4,2,9.785699999999995,Active
CHEMBL2113367,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3[C@H](C1)C2,641.3052018000001,5,2,9.590699999999996,Active
CHEMBL2113368,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@H](C1)C2,607.3441741520002,5,2,8.937300000000002,Active
CHEMBL3233831,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3[C@@H](C1)C2,691.281299124,7,4,8.643400000000002,Active
CHEMBL3216557,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3[C@@H](C1)C2,612.278652704,4,2,10.439099999999993,Active
CHEMBL3217208,CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@@H](C1)C2,578.317625056,4,2,9.785699999999995,Active
CHEMBL535812,CCC1=CC2Cc3nc4ccccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,572.3878975360001,4,2,9.912499999999996,Active
CHEMBL3827044,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c(c2)Oc2ncccc2C3)c1,545.325356856,6,1,7.518000000000009,Active
CHEMBL3827610,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,562.340672572,6,1,7.411700000000009,Active
CHEMBL3828693,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3ccc(=O)oc3c2)c1,508.2937223799999,6,1,6.532900000000007,Active
CHEMBL128390,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4cccnc4oc3c2)c1,531.273321284,7,1,6.3009000000000075,Active
CHEMBL3827288,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,534.3093724439999,6,1,6.631500000000007,Active
CHEMBL4079599,CCCCCCOC(=O)[C@@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,535.34100692,5,2,5.107200000000004,Active
CHEMBL1076243,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)Cc1cc2ccc(Cl)cc2s1,639.2897556320002,6,2,6.904200000000007,Active
CHEMBL1082082,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)OCc1ccccc1,565.3515716039999,6,2,5.6036000000000055,Active
CHEMBL1080814,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc(Br)cs1,619.2079399240001,6,2,5.931200000000006,Active
CHEMBL1076259,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2ccccc2s1,591.3130779200001,6,2,6.3219000000000065,Active
CHEMBL1076260,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2cccnc2s1,592.308326888,7,2,5.716900000000005,Active
CHEMBL1080274,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2ccsc2s1,597.269498856,7,2,6.383400000000007,Active
CHEMBL3827765,CCCCCCc1ccc(NC(=O)Oc2cccc(CN(C)CCCOc3ccc4ccc(=O)oc4c3)c2)cc1,542.2780723159999,6,1,7.427600000000009,Active
CHEMBL4758457,CCCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC1CCCN(Cc2c(F)c(F)cc(F)c2F)CC1,546.2981747160001,3,3,5.833700000000006,Active
