chembl_id_ligand,smiles,MW,HBA,HBD,LogP,activity_type
CHEMBL4074243,O=C(Nc1ccc(O[C@H]2CCNC2)c(-c2ccc(F)cc2)c1)c1ccc(O[C@H]2CCNC2)c(-c2ccc(F)c(F)c2)c1,573.22392648,5,3,6.171600000000005,Active
CHEMBL4548532,O=C(O)CC[C@H](NC(=O)[C@H](Cc1nn[nH]n1)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1cc2c(Cl)cc(Cl)cc2[nH]1)C(=O)Nc1ccc(OC(F)(F)F)cc1,853.1753843839999,9,7,5.096500000000006,Active
CHEMBL4451478,O=C(O)CC[C@H](NC(=O)[C@H](Cc1nn[nH]n1)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1cc2cc(Cl)ccc2[nH]1)C(=O)Nc1ccc(OC(F)(F)F)cc1,819.214356736,9,7,4.443100000000005,Active
CHEMBL4438567,CC(C)C[C@H](NC(=O)c1cc2cc(Cl)ccc2[nH]1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)Nc1ccccc1,627.209590728,6,7,2.9136000000000006,Inactive
CHEMBL4463139,COC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)Cc1c[nH]c2cc(Cl)ccc12,664.1936063160001,7,6,2.726600000000004,Inactive
CHEMBL4446243,COC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)Cc1c[nH]c2ccc(Cl)cc12,664.1936063160001,7,6,2.726600000000004,Inactive
CHEMBL4476624,COC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)Cc1nc2cc(Cl)ccc2[nH]1,665.188855284,8,6,2.121600000000003,Inactive
CHEMBL4552947,COC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1cc2c(Cl)cccc2[nH]1,650.1779562520001,7,6,2.7977000000000034,Inactive
CHEMBL4463747,COC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1cc2cc(Br)ccc2[nH]1,694.127440672,7,6,2.906800000000003,Inactive
CHEMBL4590503,COC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1cc2cc(C(F)(F)F)ccc2[nH]1,684.204313232,7,6,3.1631000000000027,Inactive
