chembl_id_ligand,smiles,MW,HBA,HBD,LogP,activity_type
CHEMBL2181532,C(=C/c1cc(/C=C/c2ccc(N3CCCC3)cc2)ncn1)\c1ccc(N2CCCC2)cc1,422.24704696000003,4,0,6.017800000000006,Active
CHEMBL2181531,C(=C/c1cc(/C=C/c2ccc(N3CCCCC3)cc2)ncn1)\c1ccc(N2CCCCC2)cc1,450.27834708800003,4,0,6.798000000000008,Active
CHEMBL3930546,C(=C/c1cc(/C=C/c2ccc3cc[nH]c3c2)[nH]n1)\c1cccc(OCCN2CCOCC2)c1,440.221226136,4,2,4.942800000000005,Active
CHEMBL2181041,C(=C/c1cnc(/C=C/c2ccc(N3CCOCC3)cc2)cn1)\c1ccc(N2CCOCC2)cc1,454.2368762,6,0,4.490600000000003,Active
CHEMBL207649,CC(=C(C#N)C#N)c1ccc2cc(N(C)CCF)ccc2c1,293.132825732,3,0,4.0661600000000035,Active
CHEMBL1186487,CCC(/C=C1\Sc2ccc(OC)cc2N1CCO)=C\c1sc2ccc(OC)cc2[n+]1CCO,485.15632582808996,7,2,4.437700000000005,Active
CHEMBL2203332,CCCC[N+]1=C(/C=C/c2ccc(N(CC)CC)cc2)C(C)(C)c2ccccc21,375.27947554009,1,0,6.422500000000007,Active
CHEMBL3939385,CCN(CC)c1ccc(-c2ccc3cc(OCC(O)CF)ccc3n2)cc1,368.1900062600001,4,1,4.457200000000004,Active
CHEMBL3893272,CCNc1ccc(-c2ccc3cc(OCC(O)CF)ccc3n2)cc1,340.1587061320001,4,2,4.042800000000002,Active
CHEMBL3593913,CCOC(=O)N1C(=O)/C(=C\C=C\c2ccc(N(C)C)cc2)c2ccccc21,362.163042564,4,0,4.3525000000000045,Active
CHEMBL4765163,CCn1cc(CNCc2c[nH]nc2-c2ccc(-c3ccccc3)cc2)cn1,357.19534573600004,4,2,4.249900000000002,Active
CHEMBL3973145,CN(C)c1ccc(-c2ccc3cc(OCC(O)CF)ccc3n2)cn1,341.1539551000001,5,1,3.072000000000001,Active
