chembl_id_ligand,smiles,MW,HBA,HBD,LogP,activity_type
CHEMBL4076748,CC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nn2C2CCOCC2)C1,510.25548070400004,7,0,4.561600000000004,Active
CHEMBL3968533,CC(=O)N1CCc2c(c(Nc3ccc(-c4cnn(C)c4)cc3F)nn2[C@@H]2CCOC2)C1,424.20230226000007,7,1,3.032300000000002,Active
CHEMBL4159164,CC(=O)n1cc(C(=O)Nc2cc(C(=O)O)cc(-c3ccco3)c2)c2ccccc21,388.105921612,5,2,4.5119000000000025,Active
CHEMBL4474132,CC(C)(C)c1ccc(-c2cc(CNCC3CCNCC3)sc2-c2ccc(C(C)(C)C)cc2)cc1,474.30687034399995,3,2,7.766300000000008,Active
CHEMBL4526489,CC1=NN(c2ccc(-c3nn[nH]n3)cc2)C(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,469.14985208799993,8,1,4.457840000000004,Active
CHEMBL3734823,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C/c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,445.127385328,6,1,4.975940000000004,Active
CHEMBL4436898,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2C(F)(F)F)o1,468.129691748,4,1,6.086540000000004,Active
CHEMBL1797936,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,445.127385328,6,1,4.975940000000004,Active
CHEMBL4449504,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])s1,461.104541708,6,1,5.444440000000004,Active
CHEMBL4474848,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(-c2cccc3c2C(=O)CC3)o1,426.121571676,5,1,4.579800000000003,Active
CHEMBL4452893,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(-c2ccccc2[N+](=O)[O-])o1,417.0960852,6,1,4.359100000000003,Active
CHEMBL4449804,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1cnc(-c2cc(C)c(C)cc2[N+](=O)[O-])s1,462.09979067599994,7,1,4.839440000000003,Active
CHEMBL4208500,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)C1=Cc1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,445.127385328,6,1,4.975940000000004,Active
CHEMBL4448489,CC1=NN(c2ccc(P(=O)(O)O)cc2)C(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,481.10388660999996,6,2,4.080740000000004,Active
CHEMBL4515273,CCC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,459.143035392,6,1,5.366040000000004,Active
CHEMBL4579084,CCCCC[C@H](O)C/C=C1/C(=O)C=C[C@@H]1C/C=C/CCCC(=O)O,334.21440943999994,3,2,4.200400000000003,Active
CHEMBL4474031,CCC[C@@H]1CCc2ccccc2CN1C(=O)CN1C(=O)O[C@@]2(CCc3cc(NC(=O)NC)ccc32)C1=O,504.23727012399996,5,2,3.701900000000002,Active
CHEMBL3416552,CCN(CC)c1ccc2c(C)c(-c3ccc(N4C(=O)C=CC4=O)cc3)c(=O)oc2c1,402.1579571839999,5,0,4.044020000000003,Active
CHEMBL4794518,CCNC(=O)c1ccc2c(C(=O)[C@H](NC[C@@H](C)c3ccc(C#N)cc3)c3ccccc3)c[nH]c2c1,464.22122613600004,4,3,5.106580000000004,Active
CHEMBL3987016,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,459.106433528,5,2,4.365700000000003,Active
CHEMBL4436408,CN(C)C(=O)c1cccc(-c2cn(C)c(=O)c3[nH]ccc23)c1,295.132076784,3,1,2.2354000000000003,Active
CHEMBL4097025,CNC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nn2C2CCOCC2)C1,525.266379736,7,1,4.354500000000004,Active
CHEMBL4582713,CNC(=O)Nc1ccc2c(c1)CC[C@@]21NC(=O)N(CC(=O)N2Cc3cc(F)ccc3OC[C@H]2C2CC2)C1=O,521.207447216,5,3,2.4701000000000004,Active
CHEMBL4464962,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3cc(F)ccc3OC[C@H]2C(F)(F)F)C1=O,550.147547304,6,2,3.049400000000001,Active
CHEMBL4457144,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccc(F)cc3CC[C@H]2C(F)(F)F)C1=O,548.168282748,5,2,3.603200000000003,Active
CHEMBL4452911,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccc(F)cc3CC[C@H]2C)C1=O,494.196548184,5,2,3.0608000000000013,Active
CHEMBL4475351,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccc(F)cc3CC[C@H]2C2CC2)C1=O,520.2121982479999,5,2,3.4509000000000025,Active
CHEMBL4593536,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccccc3CC[C@H]2C(C)C)C1=O,504.23727012399996,5,2,3.557800000000002,Active
CHEMBL4449592,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccccc3CC[C@H]2C(F)(F)F)C1=O,530.1777045599999,5,2,3.464100000000002,Active
CHEMBL4524352,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccccc3CC[C@H]2C)C1=O,476.20596999599996,5,2,2.9217000000000013,Active
CHEMBL4552724,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccccc3CC[C@H]2C2CC2)C1=O,502.22162005999996,5,2,3.3118000000000016,Active
CHEMBL4584269,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N2Cc3ccccc3OC[C@H]2C)C1=O,478.18523455199994,6,2,2.3679000000000006,Active
CHEMBL4439084,CNC(=O)Nc1ccc2c(c1)CC[C@]21NC(=O)N(CC(=O)N2Cc3cc(F)ccc3OC[C@H]2C(F)(F)F)C1=O,549.163531716,5,3,2.6224000000000007,Active
CHEMBL4449940,CNC(=O)Nc1ccc2c(c1)CC[C@]21NC(=O)N(CC(=O)N2Cc3cc(F)ccc3OC[C@H]2C2CC2)C1=O,521.207447216,5,3,2.4701000000000004,Active
CHEMBL4513653,CNC(=O)Nc1ccc2c(c1)CC[C@]21OC(=O)N(CC(=O)N2Cc3ccccc3CC[C@H]2C(F)(F)F)C1=O,530.1777045599999,5,2,3.464100000000002,Active
CHEMBL4472048,CNC(=O)Nc1ccc2c(c1)CC[C@]21OC(=O)N(CC(=O)N2Cc3ccccc3CC[C@H]2C)C1=O,476.20596999599996,5,2,2.9217000000000013,Active
