chembl_id_ligand,smiles,MW,HBA,HBD,LogP,activity_type
CHEMBL2396718,CCCNC(=O)COc1ccc(-c2oc3cc(O)c(C(=O)O)cc3c2C#Cc2cccc(Cl)c2)cc1,503.1135651039999,5,3,5.461800000000005,Active
CHEMBL4094898,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(Oc4ccc(-c5ccccc5)cc4)cc3)c2)cc1,845.2328385759998,10,1,10.230199999999996,Active
CHEMBL4087797,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(Oc4ccc(Cl)cc4)cc3)c2)cc1,803.162566096,10,1,9.216600000000001,Active
CHEMBL4781443,COc1ccc(-n2cc(-c3ccc4nonc4c3)c3cc(-c4ccc(NS(C)(=O)=O)cc4)cnc32)cc1,511.13142515199996,8,1,5.275800000000004,Active
CHEMBL4745519,C[C@@H]1OCC2(CCC(c3cnc4nc(Sc5ccnc(N6CCCC6)c5Cl)ccc4n3)CC2)[C@@H]1N,510.1968582920001,8,1,5.214600000000004,Active
CHEMBL3319376,Cn1c(-c2cccc(NC(=O)C(=O)Nc3ccc(-c4ccc(C#N)cc4)cc3)c2)c(I)c2cc(C(=O)O)c(O)cc21,656.0556677720001,6,4,5.969580000000004,Active
CHEMBL3319377,Cn1c(-c2cccc(NC(=O)C(=O)Nc3ccc(-c4cccc(C#N)c4)cc3)c2)c(I)c2cc(C(=O)O)c(O)cc21,656.0556677720001,6,4,5.969580000000004,Active
CHEMBL3319357,Cn1c(-c2cccc(NC(=O)C(=O)Nc3ccc(-c4ccccc4)cc3)c2)c(I)c2cc(C(=O)O)c(O)cc21,631.0604188040002,5,4,6.0979000000000045,Active
CHEMBL3319356,Cn1c(-c2cccc(NC(=O)C(=O)Nc3ccc(-c4ccsc4)cc3)c2)c(I)c2cc(C(=O)O)c(O)cc21,637.01683974,6,4,6.159400000000004,Active
CHEMBL3319358,Cn1c(-c2cccc(NC(=O)C(=O)Nc3ccc(OCc4ccccc4)c(Cl)c3)c2)c(I)c2cc(C(=O)O)c(O)cc21,695.032011136,6,4,6.663300000000005,Active
CHEMBL3319380,Cn1c(-c2cccc(NC(=O)C(=O)Nc3cccc(-c4ccc(C#N)cc4)c3)c2)c(I)c2cc(C(=O)O)c(O)cc21,656.0556677720001,6,4,5.969580000000004,Active
CHEMBL3319360,Cn1c(-c2cccc(NC(=O)C(=O)Nc3cccc(-c4ccccc4)c3)c2)c(I)c2cc(C(=O)O)c(O)cc21,631.0604188040002,5,4,6.0979000000000045,Active
CHEMBL3319379,Cn1c(-c2cccc(NC(=O)C(=O)Nc3cccc(-c4ccco4)c3)c2)c(I)c2cc(C(=O)O)c(O)cc21,621.03968336,6,4,5.690900000000004,Active
CHEMBL3319381,Cn1c(-c2cccc(NC(=O)C(=O)Nc3cccc(-c4ccsc4)c3)c2)c(I)c2cc(C(=O)O)c(O)cc21,637.01683974,6,4,6.159400000000004,Active
CHEMBL3319361,Cn1c(-c2cccc(NC(=O)C(=O)Nc3cccc(OCc4ccccc4)c3)c2)c(I)c2cc(C(=O)O)c(O)cc21,661.070983488,6,4,6.0099000000000045,Active
CHEMBL3319378,Cn1c(-c2cccc(NC(=O)C(=O)Nc3ccccc3-c3ccc(CO)o3)c2)c(I)c2cc(C(=O)O)c(O)cc21,651.050248044,7,5,5.183200000000005,Active
CHEMBL3319359,Cn1c(-c2cccc(NC(=O)C(=O)Nc3nc4ccc(Br)cc4s3)c2)c(I)c2cc(C(=O)O)c(O)cc21,689.9069507120001,7,4,5.803100000000003,Active
CHEMBL4752245,Nc1nc(N2CCC3(CCC[C@H]3N)CC2)cnc1Sc1cccc(NC(=O)c2c(O)nc3n(c2=O)CCCC3)c1Cl,596.208485596,11,4,3.8121000000000027,Active
CHEMBL4569405,O=P(O)(Cc1cc2c(O)c(c1)S(=O)(=O)c1cc(CP(=O)(O)c3ccccc3)cc(c1O)S(=O)(=O)c1cc(CP(=O)(O)c3ccccc3)cc(c1O)S(=O)(=O)c1cc(CP(=O)(O)c3ccccc3)cc(c1O)S2(=O)=O)c1ccccc1,1240.025924328,16,8,6.537200000000013,Active
CHEMBL3219594,C/C(=C/C(C)=C/c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)CCCc2c[nH]c3ccccc23)n1)C(=O)OCC(=O)O,677.2559569680001,7,3,7.60370000000001,Inactive
CHEMBL3219592,C/C(=C/C(C)=C/c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)CCc2c[nH]c3ccccc23)n1)C(=O)OCC(=O)O,663.2403069040001,7,3,7.213600000000009,Inactive
CHEMBL3219590,C/C(=C/C(C)=C/c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)Cc2c[nH]c3ccccc23)n1)C(=O)OCC(=O)O,649.2246568400001,7,3,6.823500000000009,Inactive
CHEMBL3219586,C/C(=C/C(C)=C/c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)OC(C)(C)C)n1)C(=O)OCC(=O)O,778.3036354320002,9,4,7.71680000000001,Inactive
CHEMBL3219588,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)c1nc(/C=C(C)/C=C(/C)C(=O)OCC(=O)O)cs1,720.2617706200001,8,4,6.328200000000005,Inactive
CHEMBL1795952,CC(C)(C)OC(=O)N[C@@H](COCc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)nn1)C(=O)O,448.1805430959999,12,6,-2.254999999999996,Inactive
CHEMBL1795950,CC(C)(C)OC(=O)N[C@@H](COCc1cn([C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1)C(=O)O,808.3683438639999,12,2,6.643000000000007,Inactive
CHEMBL4778849,CC(C)(C)c1ccc(Oc2ccc(NC(=O)C3=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]4C(CO)=CC[C@H]34)cc2)cc1,597.2573964479998,10,6,2.3263999999999996,Inactive
CHEMBL3319390,CC(C)c1ccc(NC(=O)CCC(=O)Nc2cccc(-c3c(I)c4cc(C(=O)O)c(O)cc4n3C)c2)cc1,625.1073689959999,5,4,6.3345000000000065,Inactive
CHEMBL572899,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cnn(-c7ccccc7)c6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,554.38722884,3,1,8.772300000000005,Inactive
CHEMBL541940,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nc7ccccc7nc6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,540.3715787760001,3,1,8.529800000000005,Inactive
CHEMBL578429,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6sc(N)nc6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,510.327999712,4,2,7.625300000000008,Inactive
CHEMBL1095726,CCCCCCCCCCCCCCCCCC(=O)c1cc(C(=O)Nc2ccsc2C(=O)O)[nH]n1,503.28177779200007,5,3,7.865900000000008,Inactive
CHEMBL1077438,CCCCCCCCCCCCCCCc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c1C(=O)Oc1cc(C)c(C(=O)O)c(O)c1,676.3458771039999,11,7,5.136020000000009,Inactive
CHEMBL3319392,CCCN(CC1CC1)C(=O)CCC(=O)Nc1cccc(-c2c(I)c3cc(C(=O)O)c(O)cc3n2C)c1,603.1230190599999,5,3,5.221000000000005,Inactive
CHEMBL2436017,CCOC(=O)/C(C)=C\C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)C2CCCCC2)n1,572.27087876,6,1,7.615100000000008,Inactive
CHEMBL3219593,CCOC(=O)COC(=O)/C(C)=C\C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)CCCc2c[nH]c3ccccc23)n1,705.287257096,8,2,8.08220000000001,Inactive
CHEMBL3219591,CCOC(=O)COC(=O)/C(C)=C\C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)CCc2c[nH]c3ccccc23)n1,691.271607032,8,2,7.692100000000009,Inactive
CHEMBL3219589,CCOC(=O)COC(=O)/C(C)=C\C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)Cc2c[nH]c3ccccc23)n1,677.255956968,8,2,7.302000000000008,Inactive
CHEMBL3219587,CCOC(=O)COC(=O)/C(C)=C\C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(C)=O)n1,748.293070748,9,3,6.806700000000006,Inactive
CHEMBL1946384,CCOP(=O)(O)C(NCCCCCCNC(c1ccccc1O)P(=O)(O)OCC)c1ccccc1O,544.2103394359999,8,6,4.978600000000006,Inactive
CHEMBL1946385,CCOP(=O)(O)C(NCCCNC(c1ccccc1O)P(=O)(O)OCC)c1ccccc1O,502.1633892439999,8,6,3.808300000000004,Inactive
CHEMBL4579238,CCOc1ccc(Oc2ccc(-c3cnc(-c4cc(O)c(O)c(Br)c4Br)o3)cc2)cc1,544.9473468440001,6,2,7.135800000000005,Inactive
CHEMBL439324,CC[C@H](C)[C@H](NC(=O)N[C@H]1CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(=O)c2ccccc2NC(N)=O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O)C(=O)O,891.48543928,9,9,2.4434000000000076,Inactive
CHEMBL377360,CC[C@H](C)[C@H](NC(=O)N[C@H]1CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O)C(=O)O,844.4847110080001,7,8,3.4038000000000075,Inactive
CHEMBL409618,CC[C@H](C)[C@H](NC(=O)N[C@H]1CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)CC)NC1=O)C(=O)O,858.5003610720001,7,8,3.793900000000007,Inactive
CHEMBL2092743,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)C(Cc1ccc(OP(=O)(O)O)cc1)c1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,822.272468054,10,10,1.1487000000000052,Inactive
CHEMBL328907,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,803.2626316420001,11,11,-1.1303999999999899,Inactive
CHEMBL263010,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(N)=O)C(C)C,1219.59723412,16,15,-2.3207000000000155,Inactive
CHEMBL107729,COC(=O)c1c(O)cccc1OCCCCNC(=O)[C@H](Cc1ccc(OC(C)C(=O)O)c(C(=O)O)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,765.3108885639999,11,6,3.867600000000003,Inactive
CHEMBL1822607,CO[C@H]1O[C@H](COCc2cn(CCCCCOc3ccc(O)c(C(=O)O)c3)nn2)[C@@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,809.2795884359999,15,2,5.495900000000005,Inactive
CHEMBL1822606,CO[C@H]1O[C@H](COCc2cn(CCCCOc3ccc(O)c(C(=O)O)c3)nn2)[C@@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,795.263938372,15,2,5.105800000000004,Inactive
