chembl_id_ligand,smiles,MW,HBA,HBD,LogP,activity_type
CHEMBL4634350,CC(=O)Nc1cccc(Sc2ncc(N3CCC(C)(N)CC3)nc2N)c1Cl,406.13425803600006,7,3,3.1394,Active
CHEMBL1503182,CC(=O)c1ccc(S(=O)(=O)Nc2cccc(-n3cnnn3)c2)cc1,343.0739102760001,7,1,1.6656999999999997,Active
CHEMBL459711,CC(C)(C)C#Cc1cc(-c2ccc(/C=C/C(=O)O)cc2Cl)ccc1O,354.102272148,2,2,5.208000000000004,Active
CHEMBL1432675,CC(C)OCCCN=C(S)Nc1ccc(S(N)(=O)=O)cc1,331.10243353199996,4,3,1.8468,Active
CHEMBL4754023,CC1(CN)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,365.1174010320001,5,2,3.597800000000002,Active
CHEMBL4789106,CC1(CN)CCN(c2cnc(Sc3cccc(Cl)c3Cl)c(N)n2)CC1,397.08947203200006,6,2,4.0820000000000025,Active
CHEMBL4795635,CC1(CN)CCN(c2cnc(Sc3cccc(N)c3Cl)c(N)n2)CC1,378.13934341600003,7,3,3.0108000000000015,Active
CHEMBL4750422,CC1(CN)CCN(c2cnc(Sc3cccnc3C(F)(F)F)c(N)n2)CC1,398.1500503320001,7,2,3.189000000000002,Active
CHEMBL4784611,CC1(CN)CCN(c2cnc(Sc3ccnc(N)c3Cl)c(N)n2)CC1,379.13459238400003,8,3,2.405800000000001,Active
CHEMBL4523033,CC1(CN)CCN(c2ncc(Sc3cccnc3C(F)(F)F)c(=O)[nH]2)CC1,399.13406592,6,2,2.900100000000001,Active
CHEMBL4060033,CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,351.1017509680001,5,2,3.350200000000001,Active
CHEMBL4762625,CC1(N)CCN(c2cnc(Sc3cccc(Cl)c3Cl)c(N)n2)CC1,383.07382196800006,6,2,3.8344000000000023,Active
CHEMBL4635178,CC1(N)CCN(c2cnc(Sc3cccc(N)c3Cl)c(N)n2)CC1,364.12369335200003,7,3,2.763200000000001,Active
CHEMBL4746224,CC1(N)CCN(c2cnc(Sc3ccccc3Cl)c(N)n2)CC1,349.11279432000003,6,2,3.181000000000001,Active
CHEMBL4756767,CC1(N)CCN(c2cnc(Sc3cccnc3C(F)(F)F)c(N)n2)CC1,384.1344002680001,7,2,2.9414000000000007,Active
CHEMBL4762331,CC1(N)CCN(c2cnc3c(-c4cccc(Cl)c4Cl)n[nH]c3c2)CC1,375.1017509680001,4,2,4.2493000000000025,Active
CHEMBL4757856,CC1(N)CCN(c2nc3sc(-c4cccc(Cl)c4Cl)nn3c2CO)CC1,411.06873658800004,7,2,3.5745000000000022,Active
CHEMBL4445214,CC1(N)CCN(c2ncc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,351.1017509680001,5,2,3.350200000000001,Active
CHEMBL4540461,CC1(N)CCN(c2nnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1,352.09699993600003,6,2,2.7452000000000005,Active
CHEMBL4075516,CCC/C=C/C=C/CCc1cc(O)cc(O)c1C(=O)O,276.13615912,3,3,3.641100000000003,Active
CHEMBL1381413,CCCCCn1c(N)c(-c2nc3ccccc3o2)c2c([N+](=O)[O-])nn(C)c(=O)c21,396.15460312,9,1,3.2238000000000016,Active
CHEMBL1485717,CCN1CCN(C(=S)c2ccc(Cl)c(Cl)c2)CC1,302.04112487199995,2,0,3.306400000000002,Active
