"accession","pref_name","standar_type","chembl_id_ligand","canonical_smiles (Canonical)","Activity_type"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1076433","CCN1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Nc4nc5ccccc5n4-c4cc(N)ncn4)c3)cc2Cl)CC1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1076437","CCN1CCN(c2cc(C(=O)Nc3ccc(C)c(Nc4nc5ccccc5n4-c4cc(N)ncn4)c3)cc(C(F)(F)F)c2)CC1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1981725","CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6ccccc6F)c5)nc5ccccn45)n3)cc2)CC1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1979516","CCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1974254","CCOc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)cc1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL47203","CN1CCN([C@H]2CC[C@@H](n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1970142","CNC(=O)C(C)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(C)cc5)cc4)csc23)cn1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2170582","CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3ccc4c(c3)NC(=O)C(F)(F)O4)n2)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2005631","CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)csc12","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1982476","CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)csc12","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1980995","CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL388978","CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL3975634","CN[C@H]1CC2OC([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(O)=NC4","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1916906","CNc1cc2c(cc1F)nc(Nc1ccccc1C)c1cncn12","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL4644718","COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2c(C)ccc2CN2CCN(C)CC2)cc1)c1ccccc1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1984162","COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(C)cc(C)c5o4)cc3)c3c(N)ncnc32)CC1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL288441","COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL475251","COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1241473","COc1cc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3C(N)=O)n2)cc(OC)c1OC","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1916715","COc1cc2nc(Nc3ccccc3C)c3cncn3c2cc1NC(=O)/C=C/CN(C)C","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1916713","COc1cc2nc(Nc3ccccc3C)c3cncn3c2cc1NC(=O)C#CCN1CCCCC1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL272198","COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1974664","COc1ccc(C=NNc2ncnc3c2[nH]c2ccccc23)cc1OC","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL516913","COc1ccc(CN(C)C)cc1-c1cc2c(Nc3ccc4[nH]ccc4c3C)c(C#N)cnc2s1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2004290","COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1977148","COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CCO)c5)cnc(N)c34)cc2)cc1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL475584","COc1cccc(-c2cn(-c3ccc(CCN4CCC(O)CC4)cc3)c3ncnc(N)c23)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL477817","Cc1c(Nc2c(C#N)cnc3sc(/C=C/C(=O)N4CCCC4)cc23)ccc2[nH]ccc12","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL230686","Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL256101","Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCC[N+]4([O-])CCCC4)cc3)nc12","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2005886","Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL364623","Cc1cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)nc(C)n1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1967878","Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL306380","Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1171837","Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1087128","Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1Nc1nc2ccccc2n1-c1cc(N)ncn1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1087127","Cc1ccc(C(=O)Nc2cccc(C(C)C)c2)cc1Nc1nc2ccccc2n1-c1cc(N)ncn1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1087524","Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(N)ncn1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL259922","Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2001485","Cc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C(C)C(=O)N(C)C)c5)cnc(N)c34)cc2)cc1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1982466","Cc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)cc1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1076436","Cc1ccc(NC(=O)c2cc(N3CCN(C)CC3)cc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(N)ncn1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1076432","Cc1ccc(NC(=O)c2cc(OC3CCN(C)CC3)cc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(N)ncn1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1086731","Cc1ccc(NC(=O)c2ccc(C(C)(C)C)s2)cc1Nc1nc2ccccc2n1-c1cc(N)ncn1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL4798527","Cc1ccc(NC(=O)c2ccc(C)c(C(F)(F)F)c2)cc1C#Cc1nn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL383010","Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(Br)c2)cc1Nc1nccc(-c2cccnc2)n1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL203343","Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL205723","Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL536073","Cc1ccc(NC(=O)c2ccc(CN3CC[C@@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL206834","Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL272888","Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1916879","Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1079945","Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(N)ncn1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1080475","Cc1ccc(NC(=O)c2ccncc2C(C)(C)C)cc1Nc1nc2ccccc2n1-c1cc(N)ncn1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL536983","Cc1ccc(NC(O)c2ccc(CN3CC(N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL538337","Cc1ccc(NC(O)c2ccc(CN3CC[C@@H](CN(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL249097","Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(C(N)=O)c2)n1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL249317","Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1916888","Cc1ccc(O)cc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL436137","Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL410295","Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n2c3ccccc3nc12","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL508928","Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)cnn4c3N)cc2)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1969102","Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1967116","Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1989708","Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)O)c5)cnc(N)c34)cc2)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1971947","Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#Cc5cccnc5)cnc(N)c34)cc2)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1076193","Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nc5ccccc5n4-c4cc(N)ncn4)c3)cc(C(F)(F)F)c2)cn1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL4447631","Cc1cnc(Nc2ccc(N3CCC(N(C)CCO)CC3)c(F)c2)nc1-c1cnn(C(C)C)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL447107","Cc1nc(Nc2cc(-n3c(Nc4c(C)cccc4Cl)nc4ccccc43)ncn2)cc(N2CCN(CCO)CC2)n1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1421","Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1988387","Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)csc23)cn1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1970317","Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1988717","Cn1cc(-c2cnn3c(N)c(-c4ccc(NC(=O)Nc5cccc(C(F)(F)F)c5)cc4)cnc23)cn1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1092754","Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)NCCO)cc3)ccnc21","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1516890","Cn1cc(C=C2C(=O)Nc3cccnc32)c2ccccc21","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1988163","NS(=O)(=O)c1cccc(Nc2ncc3ccn(-c4ccccc4)c3n2)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1970083","Nc1ncc(-c2ccncc2)c2scc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1966514","Nc1ncc(-c2ccoc2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1980297","Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL4106978","Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL4525187","Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C[C@H]1CCCN1C[C@@H]1CO1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1090356","O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1991429","O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1090360","O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2006715","O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1)c1c(F)cccc1F","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL2347053","O=C1Nc2ccccc2/C1=C/c1c[nH]nc1-c1ccccc1[N+](=O)[O-]","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL2336005","Oc1cccc(Nc2ccnc3cc(-c4cccc(CN5CCOCC5)c4)sc23)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL4436086","Oc1cccc(Nc2nc(/C=C/c3cc4c(cc3Br)OCO4)nc3ccccc23)c1","Active"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1994074","Brc1ccc2[nH]nc(-c3ccccc3)c2c1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1992634","Brc1cnc2[nH]cc(-c3ccccc3)c2c1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1972250","C#Cc1cc2c(cc1OC)-c1[nH]nc(-c3ccc(C#N)nc3)c1C2","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL570865","C#Cc1cccc(-c2ccc(CN3CCN(C)CC3)o2)c1Cc1ccc2c(c1C)C=CC2","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL598797","C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL4094562","C#Cc1nc(Nc2ccccc2)nc2[nH]cnc12","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL4068509","C=CC(=O)N1CCN(CCCn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(NC)nc32)CC1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL3301625","C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL4095253","C=CS(=O)(=O)N1CCC[C@@H]1Cn1cc(-c2ccc3c(c2)OCO3)c2c(N)ncnc21","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1991728","CC(=NNC(=N)N)c1cc(NC(=O)NCCCCCCNC(=O)Nc2cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c2)cc(C(C)=NNC(=N)N)c1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2000685","CC(=NNC(=N)N)c1cc(NC(=O)c2cccc(C(=O)Nc3cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c3)c2)cc(C(C)=NNC(=N)N)c1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2005899","CC(=O)N(c1ccncc1)c1c(NC(C)C(C)(C)C)c(=O)c1=O","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL599224","CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1986781","CC(=O)N1CCC(Nc2nccc(-c3c(-c4ccc(F)cc4)nc4occn34)n2)CC1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL3785951","CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OC[C@@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL405681","CC(=O)N[C@H]1C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)CSSC1(C)C","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL404595","CC(=O)N[C@H]1C(=O)N[C@H](Cc2ccc3ccccc3c2)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)CSSC1(C)C","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1973142","CC(=O)Nc1c(C(N)=O)sc2ccc(Cl)c(Cl)c12","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL210032","CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2006567","CC(=O)Nc1cc(N)c(C#N)c(-c2ccsc2)n1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1988608","CC(=O)Nc1cccc(CNc2c(Nc3ccc4[nH]ncc4c3)c(=O)c2=O)c1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2000568","CC(=O)c1cccc(-c2cnc3[nH]ccc3c2)c1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL2148053","CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1236126","CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c1cccc([N+](=O)[O-])c1)n2CCCO","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL3298400","CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccsc3)cn21","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1969264","CC(C)(C)NC(=O)c1ccc2nc3[nH]c4ccccc4c3nc2c1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL2205766","CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2205426","CC(C)(C)Nc1c(Nc2ccnc(Nc3ccc(-c4ccncc4)cc3)n2)c(=O)c1=O","Inactive"
"P07948","Tyrosine-protein kinase Lyn","IC50","CHEMBL1095627","CC(C)(C)OC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2005548","CC(C)(C)OC(=O)n1ncc2cc(Nc3c(NCc4ccc(Cl)cc4Cl)c(=O)c3=O)ccc21","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1969506","CC(C)(C)OC(=O)n1ncc2cc(Nc3c(NCc4ccc(S(N)(=O)=O)cc4)c(=O)c3=O)ccc21","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1979855","CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCC#N)c2)n1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2004447","CC(C)(C)c1n[nH]c2c1C(c1ccccc1F)C(C#N)=C(N)O2","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1991800","CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(CC4CC4)nccn23)n1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1982383","CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(CCN)nccn23)n1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1969735","CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(Cl)nccn23)n1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL2001957","CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(OCC(F)(F)F)nccn23)n1","Inactive"
"P07948","Tyrosine-protein kinase Lyn","Ki","CHEMBL1991395","CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1","Inactive"
