"accession","pref_name","standar_type","chembl_id_ligand","canonical_smiles (Canonical)","Activity_type"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL554353","Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5[nH]4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","Active"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL554189","Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5n4C)cn3C)cn2C)cc1C(=O)NCCC(=N)N","Active"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL554247","Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5o4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","Active"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL552690","Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4nc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5[nH]4)cn3C)cn2C)cc1C(=O)NCCC(=N)N","Active"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL11252","Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N","Active"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL115943","N#CC(CNC(=O)CN(Cc1ccc(OCc2ccccc2)cc1)C(=O)[C@H](Cc1c[nH]cn1)NC(=O)OCc1ccccc1)c1ccccc1","Active"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL298734","NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1","Active"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL407445","O=C(CN(Cc1ccc(OCc2ccccc2)cc1)C(=O)[C@H](Cc1c[nH]cn1)NC(=O)OCc1ccccc1)NCC1(c2ccccc2)CC1","Active"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL326352","O=C(CN(Cc1ccc(OCc2ccccc2)cc1)C(=O)[C@H](Cc1c[nH]cn1)NC(=O)OCc1ccccc1)NCC1(c2ccccc2)CCC1","Active"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL326127","O=C(CN(Cc1ccc(OCc2ccccc2)cc1)C(=O)[C@H](Cc1c[nH]cn1)NC(=O)OCc1ccccc1)NCC1(c2ccccc2)CCCC1","Active"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL3218192","CC(=O)N[C@H]1C(N(Cc2ccc(O)c(O)c2)OCc2ccccc2)O[C@H](CO)[C@@H](O)[C@@H]1O","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL299877","CCOC(=O)/C=C/C[C@@H]1CN(Sc2ccccc2[N+](=O)[O-])C[C@H](n2nc(C)c3c(Cl)c4cc(OC)ccc4nc32)O1","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL300580","COC(=O)CCOc1cc2c(cc1OC)C(=O)N1CCC[C@H]1C=N2","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL302230","COc1ccc2nc3c(c(C)nn3[C@@H]3O[C@H](COC(=O)c4ccccc4)[C@H]4OC(=S)O[C@H]43)c(Cl)c2c1","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL304883","COc1ccc2nc3c(c(C)nn3[C@@H]3O[C@H](COC(=O)c4ccco4)[C@@H](OC(=O)c4ccco4)[C@H]3OC(=O)c3ccco3)c(Cl)c2c1","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL302851","COc1ccc2nc3c(c(C)nn3[C@H]3C=C[C@@H](COC(=O)c4ccccc4)O3)c(Cl)c2c1","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL176954","COc1ccc2nc3c(c(C)nn3[C@H]3C=C[C@@H](O/C=C/C(=O)c4ccccc4)O3)c(Cl)c2c1","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL304717","COc1ccc2nc3c(c(C)nn3[C@H]3CN(S(=O)(=O)c4ccc(NC(C)=O)cc4)C[C@@H](CO[Si](C)(C)C(C)(C)C)O3)c(Cl)c2c1","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL61870","COc1ccc2nc3c(c(C)nn3[C@H]3CN(S(=O)(=O)c4ccccc4)C[C@@H](CO)O3)c(Cl)c2c1","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL432297","COc1ccc2nc3c(c(C)nn3[C@H]3CN(S(=O)(=O)c4ccccc4)C[C@@H](CO[Si](C)(C)C(C)(C)C)O3)c(Cl)c2c1","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL292023","COc1ccc2nc3c(c(C)nn3[C@H]3CN(Sc4ccc([N+](=O)[O-])cc4)C[C@@H](CO[Si](C)(C)C(C)(C)C)O3)c(Cl)c2c1","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL64886","COc1ccc2nc3c(c(C)nn3[C@H]3CN(Sc4ccccc4[N+](=O)[O-])C[C@@H](CO)O3)c(Cl)c2c1","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL102492","O=C(CN(Cc1ccc(OCc2ccccc2)cc1)C(=O)[C@H](Cc1c[nH]cn1)NC(=O)OCc1ccccc1)NCCOCc1ccccc1","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL3218191","OC[C@H]1OC(N(Cc2ccc(O)c(O)c2)OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL3218193","OC[C@H]1OC(N(Cc2ccc(O)c(O)c2)OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL3218190","Oc1ccc(CNOCc2ccccc2)cc1O","Inactive"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL102341","COc1cc2c(cc1OCCC(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)n(C)c1)N=C[C@@H]1CCCN1C2=O","Intermediate"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL303512","COc1ccc2nc3c(c(C)nn3[C@@H]3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c4ccccc4)[C@H]3OC(=O)c3ccccc3)c(Cl)c2c1","Intermediate"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL304637","COc1ccc2nc3c(c(C)nn3[C@@H]3O[C@H](O/C=C/C(=O)c4ccccc4)[C@@H](O)[C@H]3O)c(Cl)c2c1","Intermediate"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL304862","COc1ccc2nc3c(c(C)nn3[C@@H]3O[C@H](OC(O)CC(=O)c4ccccc4)[C@H]4OC(=S)O[C@H]43)c(Cl)c2c1","Intermediate"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL304474","COc1ccc2nc3c(c(C)nn3[C@H]3CN(S(=O)(=O)c4ccc([N+](=O)[O-])cc4)C[C@@H](C/C=C/C(=O)c4ccccc4)O3)c(Cl)c2c1","Intermediate"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL303105","COc1ccc2nc3c(c(C)nn3[C@H]3CN(S(=O)(=O)c4ccc([N+](=O)[O-])cc4)C[C@@H](CO)O3)c(Cl)c2c1","Intermediate"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL64328","COc1ccc2nc3c(c(C)nn3[C@H]3CN(S(=O)(=O)c4ccc([N+](=O)[O-])cc4)C[C@@H](CO[Si](C)(C)C(C)(C)C)O3)c(Cl)c2c1","Intermediate"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL294285","COc1ccc2nc3c(c(C)nn3[C@H]3CN(Sc4ccc([N+](=O)[O-])cc4)C[C@@H](C/C=C/C(=O)c4ccccc4)O3)c(Cl)c2c1","Intermediate"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL59515","COc1ccc2nc3c(c(C)nn3[C@H]3CN(Sc4ccc([N+](=O)[O-])cc4)C[C@@H](C/C=C/C(C)=O)O3)c(Cl)c2c1","Intermediate"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL300769","COc1ccc2nc3c(c(C)nn3[C@H]3CN(Sc4ccc([N+](=O)[O-])cc4)C[C@@H](CO)O3)c(Cl)c2c1","Intermediate"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL61161","COc1ccc2nc3c(c(C)nn3[C@H]3CN(Sc4ccccc4[N+](=O)[O-])C[C@@H](C/C=C/C(=O)c4ccccc4)O3)c(Cl)c2c1","Intermediate"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL324345","C[C@@H](Cc1ccccc1)NC(=O)CN(Cc1ccc(OCc2ccccc2)cc1)C(=O)[C@H](Cc1c[nH]cn1)NC(=O)OCc1ccccc1","Intermediate"
"P01112","Transforming protein p21/H-Ras-1","IC50","CHEMBL102955","O=C(CN(Cc1ccc(OCc2ccccc2)cc1)C(=O)[C@H](Cc1c[nH]cn1)NC(=O)OCc1ccccc1)NCCc1ccccc1","Intermediate"
