"accession","pref_name","standar_type","chembl_id_ligand","canonical_smiles (Canonical)","Activity_type"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL1779540","CC(=O)N[C@H]1C[C@@H]2CNc3cc(ccc3C(N)=O)-n3c(c(C)c4c3CC(C)(C)CC4=O)CCCN2C1","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL1320669","CC(=O)Nc1ccccc1OCC(=O)c1cc(C)n(Cc2cccs2)c1C","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3639527","CC(=O)Nc1cncc(-c2cccc3c(-c4ccc(C(N)=O)c(NC5CCC(O)CC5)c4)nccc23)c1","Active"
"P07900","Heat shock protein HSP 90-alpha","Ki","CHEMBL1774913","CC(C)(C#N)CCOc1cc(Cl)cc(Cl)c1-c1nc(N)nc2c1CN(C(=O)NC1CCC1)C2","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3653904","CC(C)(C)Nc1cc(-c2cc(C(F)(F)F)nc3c(-n4cnc(-c5cccnc5)c4)cccc23)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3653919","CC(C)(C)Nc1cc(-c2cc(C(F)(F)F)nc3c(-n4cnc(-c5cnn(C(F)F)c5)c4)cccc23)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3653957","CC(C)(C)Nc1cc(-c2ccnc3c(-n4cnc(-c5cccnc5)c4)cccc23)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3653953","CC(C)(C)Nc1cc(-c2nccc3c(-n4cnc(-c5cccnc5)c4)cccc23)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3924611","CC(C)(C)Nc1cc(-n2nc(C(F)(F)F)c3c(-n4cnc(-c5cccnc5)c4)cccc32)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL1468337","CC(C)(C)c1ccc(C(=O)c2c[nH]c(C(=O)O)c2)cc1","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4741221","CC(C)(C)c1ccc(Cn2cc(-c3cc(O)c(O)c(O)c3)nn2)cc1","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4763426","CC(C)COc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2","Active"
"P07900","Heat shock protein HSP 90-alpha","Ki","CHEMBL3235350","CC(C)Cc1cc(-n2c3c(c4c2CC(C)(C)CC4=O)CCN(C)C3)cc2c1C(=O)NCC2","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3653882","CC(C)Cn1cc(-c2cn(-c3cccc4c(-c5ccc(C(N)=O)c(NC6CCC(O)CC6)c5)nccc34)cn2)cn1","Active"
"P07900","Heat shock protein HSP 90-alpha","Ki","CHEMBL1774907","CC(C)NC(=O)N1Cc2nc(N)nc(-c3c(Cl)cc(Cl)cc3OCCCC(F)(F)F)c2C1","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3661158","CC(C)NC(=O)c1ccc(-c2cn(-c3ccnc4c3c(C(C)C)nn4-c3ccc(C(N)=O)cc3Cl)cn2)cc1","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3600435","CC(C)NC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CCN1CCOCC1","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3600494","CC(C)NC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#Cc1ccccc1","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3426784","CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)nccc21","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL200102","CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3426785","CC(C)NCCCn1c(Sc2cc3c(cc2N(C)C)OCO3)nc2c(N)ncnc21","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3653892","CC(C)Nc1cc(-c2cc(C(F)(F)F)nc3c(-n4cnc(-c5cnn(C)c5)c4)cccc23)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3653889","CC(C)Nc1cc(-c2nccc3c(-n4cnc(-c5cnn(C)c5)c4)cccc23)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","Ki","CHEMBL3235345","CC(C)Nc1cc(-n2c3c(c4c2CC(C)(C)CC4=O)CCN(C)C3)cc2c1C(=O)NCC2","Active"
"P07900","Heat shock protein HSP 90-alpha","Ki","CHEMBL3235343","CC(C)Nc1cc(-n2c3c(c4c2CC(C)(C)CC4=O)CCN(C)C3)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3661148","CC(C)Nc1cc(-n2nc(C(C)C)c3c(-n4cnc(-c5cccnc5)c4)ccnc32)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3661151","CC(C)Nc1cc(-n2nc(C(C)C)c3c(-n4cnc(-c5cn[nH]c5)c4)ccnc32)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3661123","CC(C)Nc1cc(-n2nc(C(C)C)c3c(-n4cnc(-c5cnn(C)c5)c4)ccnc32)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3661187","CC(C)Nc1cc(-n2nc(C(F)(F)F)c3c(-n4cnc(-c5cccnc5)c4)ccnc32)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3661168","CC(C)Nc1cc(-n2nc(C(F)(F)F)c3c(-n4cnc(-c5cnn(C)c5)c4)ccnc32)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3984747","CC(C)Nc1cc(C(N)=O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4cccnc4)c3)cccc21","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3967090","CC(C)Nc1cc(C(N)=O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4cnn(C)c4)c3)cccc21","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3661129","CC(C)Nc1cc(C(N)=O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4cnn(C)c4)c3)ccnc21","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3967821","CC(C)Nc1cc(C(N)=O)ccc1-n1nc(C(F)(F)F)c2c(-n3cnc(-c4cccnc4)c3)cccc21","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3661189","CC(C)Nc1cc(C(N)=O)ccc1-n1nc(C(F)(F)F)c2c(-n3cnc(-c4cccnc4)c3)ccnc21","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3925837","CC(C)Nc1cc(C(N)=O)ccc1-n1nc(C(F)(F)F)c2c(-n3cnc(-c4cnn(C)c4)c3)cccc21","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3661172","CC(C)Nc1cc(C(N)=O)ccc1-n1nc(C(F)(F)F)c2c(-n3cnc(-c4cnn(C)c4)c3)ccnc21","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4755402","CC(C)Nc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3653938","CC(C)OCCNc1cc(-c2cc(C(F)(F)F)nc3c(-c4cnc5ccccc5c4)cccc23)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4786802","CC(C)Oc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3653947","CC(C)c1cc(-c2ccc(C(N)=O)c(N)c2)c2cccc(-c3cnc4ccccc4c3)c2n1","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3653955","CC(C)c1cc(-c2ccc(C(N)=O)c(N)c2)c2cccc(-n3cnc(-c4ccc[n+]([O-])c4)c3)c2n1","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3653949","CC(C)c1cc(-c2ccc(C(N)=O)c(N)c2)c2cccc(-n3cnc(-c4cccnc4)c3)c2n1","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3653940","CC(C)c1cc(-c2ccc(C(N)=O)c(N)c2)c2cccc(-n3cnc(-c4cnn(C)c4)c3)c2n1","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3653939","CC(C)c1cc(-c2ccc(C(N)=O)c(NC(C)(C)C)c2)c2cccc(-n3cnc(-c4cnn(C)c4)c3)c2n1","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL2103879","CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4633149","CC(C)c1cc(-c2nn[nH]c2-c2ccc(S(C)(=O)=O)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4633859","CC(C)c1cc(-c2nn[nH]c2-c2ccc3c(c2)OCCO3)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4644379","CC(C)c1cc(-c2nn[nH]c2-c2ccccc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4635428","CC(C)c1cc(-c2nnn(CC(=O)O)c2-c2ccc(S(C)(=O)=O)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4649172","CC(C)c1cc(-c2nnn(CC(=O)O)c2-c2ccc3c(c2)OCCO3)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4642050","CC(C)c1cc(-c2nnn(CC(=O)O)c2-c2cccc(NS(C)(=O)=O)c2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4641711","CC(C)c1cc(-c2nnn(CC(=O)O)c2-c2cccc(S(C)(=O)=O)c2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4634794","CC(C)c1cc(-c2nnn(CC(N)=O)c2-c2ccc(S(C)(=O)=O)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4641737","CC(C)c1cc(-c2nnn(CC(N)=O)c2-c2ccc3c(c2)OCCO3)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4641526","CC(C)c1cc(-c2nnn(Cc3ccccc3)c2-c2ccc(S(C)(=O)=O)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3342725","CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN(C(C)C)C(C)C)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3342733","CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN(C)C3CCCCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3342732","CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN(C)CCN(C)C)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3342726","CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN(C)CCc3ccccc3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3342731","CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCC(N(C)C)CC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3342734","CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCC(N4CCCC4)CC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3342735","CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCC(N4CCOCC4)CC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3342721","CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCCCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3342730","CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCCCC3C)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3342723","CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCN(C)CC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3342720","CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3342724","CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCSCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3342727","CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCc4ccccc4C3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4096929","CC(C)c1cc(-c2onc(C(=O)N[C@@H](C(=O)N3CC(F)(F)C3)C(C)C)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4078145","CC(C)c1cc(-c2onc(C(=O)N[C@@H](C(=O)N3CCN(C)CC3)C(C)C)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4095108","CC(C)c1cc(-c2onc(C(=O)N[C@@H](C(=O)NC3(CO)CC3)C(C)C)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4077202","CC(C)c1cc(-c2onc(C(=O)N[C@@H](C(=O)NCCN3CCOCC3)C(C)C)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4071863","CC(C)c1cc(-c2onc(C(=O)N[C@@H](C(=O)OC(C)(C)C)C(C)C)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3600434","CC(C)c1cc(-c2onc(C(N)=O)c2C#CCN2CCOCC2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3234759","CC(C)c1cc(-n2cc(-c3ccc(CN4CCN(Cc5ccccc5)CC4)cc3)nn2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3234758","CC(C)c1cc(-n2cc(-c3ccc(CN4CCN(c5ccccc5)CC4)cc3)nn2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3661156","CC(C)c1cc(-n2nc(C(C)C)c3c(-n4cnc(-c5cnn(CCO)c5)c4)ccnc32)ccc1C(N)=O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3235116","CC(C)c1cc(-n2nnc(C(=O)N3CCOCC3)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3235114","CC(C)c1cc(-n2nnc(C(=O)NC3CCCC3)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3235115","CC(C)c1cc(-n2nnc(C(=O)NC3CCCCC3)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3235118","CC(C)c1cc(-n2nnc(C(=O)NCCCCCCC(=O)NO)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3235112","CC(C)c1cc(-n2nnc(C(=O)NCCCl)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3235117","CC(C)c1cc(-n2nnc(C(=O)N[C@H](C(=O)O)C(C)C)c2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3234763","CC(C)c1cc(-n2nncc2-c2ccc(CN3CCCC(O)C3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3234761","CC(C)c1cc(-n2nncc2-c2ccc(CN3CCN(Cc4ccccc4)CC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3234760","CC(C)c1cc(-n2nncc2-c2ccc(CN3CCN(c4ccccc4)CC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3234762","CC(C)c1cc(-n2nncc2-c2ccc(CN3CCOCC3)cc2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4249195","CC(C)c1cc(C(=O)N2CCc3cc(NC(=O)CCC(=O)NO)ccc32)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4241177","CC(C)c1cc(C(=O)N2CCc3cc(NC(=O)CCCC(=O)NO)ccc32)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4237454","CC(C)c1cc(C(=O)N2CCc3cc(NC(=O)CCCCCC(=O)NO)ccc32)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4241615","CC(C)c1cc(C(=O)N2CCc3cc(NC(=O)CCCCCCC(=O)NO)ccc32)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4247905","CC(C)c1cc(C(=O)N2CCc3cc(NC(=O)CCCCCCCC(=O)NO)ccc32)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4237899","CC(C)c1cc(C(=O)N2CCc3cc(NC(=O)CCCCCCCCC(=O)NO)ccc32)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4245766","CC(C)c1cc(C(=O)N2CCc3cc(NCc4ccc(C(=O)NO)cc4)ccc32)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4748080","CC(C)c1cc(C(=O)N2CCc3nc(N(C)C)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4776664","CC(C)c1cc(C(=O)N2CCc3nc(N4CCCC4)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4754905","CC(C)c1cc(C(=O)N2CCc3nc(N4CCCCC4)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4749500","CC(C)c1cc(C(=O)N2CCc3nc(N4CCN(C)CC4)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4754293","CC(C)c1cc(C(=O)N2CCc3nc(N4CCOCC4)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4797741","CC(C)c1cc(C(=O)N2CCc3nc(OC4CCCC4)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4788068","CC(C)c1cc(C(=O)N2CCc3nc(OC4CCCCC4)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4746857","CC(C)c1cc(C(=O)N2CCc3nc(OC4CCN(C)CC4)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4762517","CC(C)c1cc(C(=O)N2CCc3nc(OC4CCOCC4)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4789546","CC(C)c1cc(C(=O)N2CCc3nc(OCCCN(C)C)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4744192","CC(C)c1cc(C(=O)N2CCc3nc(OCCN(C)C)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4746663","CC(C)c1cc(C(=O)N2CCc3nc(OCCN4CCCC4)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4751556","CC(C)c1cc(C(=O)N2CCc3nc(OCCN4CCCCC4)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4759029","CC(C)c1cc(C(=O)N2CCc3nc(OCCN4CCOCC4)ncc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3233753","CC(C)c1cc(C(=O)N2CCc3onc(C(=O)NC4CCCC4)c3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3233755","CC(C)c1cc(C(=O)N2CCc3onc(C(=O)NCCCCCCC(=O)NO)c3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3233754","CC(C)c1cc(C(=O)N2CCc3onc(C(=O)NCCCl)c3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3233752","CC(C)c1cc(C(=O)N2CCc3onc(C(=O)NCCN4CCOCC4)c3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL3935883","CC(C)c1cc(C(=O)N2CCc3sccc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4747757","CC(C)c1cc(C(=O)N2Cc3ccc(/C=C/C(=O)NO)cc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL1214827","CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O","Active"
"P07900","Heat shock protein HSP 90-alpha","IC50","CHEMBL4749731","CC(C)c1cc(C(=O)N2Cc3ccc(NC(=O)CCC(=O)NO)cc3C2)c(O)cc1O","Active"
