chembl_id_ligand,smiles,MW,HBA,HBD,LogP,activity_type
CHEMBL1928536,C#Cc1ccn2ncc(/C=N/N(C)S(=O)(=O)c3cc([N+](=O)[O-])ccc3C)c2c1,397.08447495999997,7,0,2.18682,Active
CHEMBL1928550,C/C(=N\NS(=O)(=O)c1cc([N+](=O)[O-])ccc1C)c1cnn2ccc(Br)cc12,450.994987028,7,1,3.0159200000000013,Active
CHEMBL1928547,C/C(=N\NS(=O)(=O)c1cc([N+](=O)[O-])ccc1C)c1cnn2ccc(C#N)cc12,398.0797239280001,8,1,2.1250999999999998,Active
CHEMBL4740055,C=CC(=O)Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)c3cc(CN4CCN(S(C)(=O)=O)CC4)cn3n2)cn1,594.1984570679999,10,1,1.8483999999999996,Active
CHEMBL3648911,C=CCn1c(=O)c(-c2ccc(OC)nc2)cc2c(C)nc(NC)nc21,337.15387484800004,7,1,2.3982200000000002,Active
CHEMBL4472331,CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,468.20559313600006,10,1,1.6197000000000001,Active
CHEMBL1090599,CC(=O)N(C)Cc1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1,399.147743912,9,1,1.5454000000000003,Active
CHEMBL1091979,CC(=O)N(C)Cc1sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc2c1C,413.1633939760001,9,1,1.85382,Active
CHEMBL4454271,CC(=O)N(C)[C@H]1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,468.20559313600006,10,1,1.6197000000000001,Active
CHEMBL2331662,CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(C)nc5)nc4c32)CC1,416.19607400800004,7,0,2.8370200000000008,Active
CHEMBL3681121,CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(N(C)C)nc5)nc4c32)CC1,445.2226231040001,8,0,2.5946,Active
CHEMBL3681165,CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(N)nc5)nc4c32)CC1,417.1913229760001,8,1,2.1107999999999993,Active
CHEMBL3681168,CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(S(C)(=O)=O)cc5)nc4c32)CC1,479.16272527999996,8,0,2.5370999999999997,Active
CHEMBL3681169,CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cccc(-n6cccn6)c5)nc4c32)CC1,467.2069730400001,8,0,3.319300000000001,Active
CHEMBL2331667,CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cccc6[nH]ncc56)nc4c32)CC1,441.1913229760001,7,1,3.0099,Active
CHEMBL3681171,CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5ccnc6[nH]ncc56)nc4c32)CC1,442.1865719440001,8,1,2.4048999999999996,Active
CHEMBL3681170,CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5ccnc6ncccc56)nc4c32)CC1,453.1913229760001,8,0,3.0768000000000013,Active
CHEMBL2331668,CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnc6[nH]ncc6c5)nc4c32)CC1,442.1865719440001,8,1,2.4048999999999996,Active
CHEMBL3681139,CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnn(C)c5)nc4c32)CC1,405.1913229760001,8,0,1.867099999999999,Active
CHEMBL3660106,CC(=O)N1CCCN(c2ncnc(C)c2C#Cc2cnc(C)c(NS(=O)(=O)c3ccccc3)c2)CC1,504.1943597559999,7,1,2.7476400000000005,Active
CHEMBL3655871,CC(=O)N1CCN(c2ncnc(C)c2C#Cc2cnc(C)c(NS(=O)(=O)c3ccc(F)cc3F)c2)CC1,526.1598660679999,7,1,2.635740000000001,Active
CHEMBL3660105,CC(=O)N1CCN(c2ncnc(C)c2C#Cc2cnc(C)c(NS(=O)(=O)c3ccccc3)c2)CC1,490.1787096919999,7,1,2.35754,Active
CHEMBL1086403,CC(=O)NCc1cc2nc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2s1,408.13684488,7,2,2.707300000000001,Active
CHEMBL2381263,CC(=O)NCc1ccc2c(c1)OCCc1sc(-c3ncnn3C(C)C)nc1-2,383.1415959120001,7,1,3.2205000000000013,Active
CHEMBL3906903,CC(=O)Nc1ccc(-c2ccc3ncc4c(c3n2)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C4)cn1,492.15215850800007,5,1,5.372500000000003,Active
CHEMBL1760155,CC(=O)Nc1ccc(Nc2nc3ccccc3n2-c2nc(C)nc(N)n2)cc1,374.16035719600006,8,3,2.80312,Active
CHEMBL3646451,CC(=O)Nc1ccc(Nc2ncc(Cc3ccc(S(C)(=O)=O)cc3)cc2-c2nc(C)nc3[nH]cnc23)cn1,528.1692076280001,9,3,3.8146200000000023,Active
CHEMBL1796273,CC(=O)Nc1ccc2c(c1)OCCc1cc(C(=O)N(C)c3ccccc3Cl)sc1-2,426.080491148,4,1,5.238400000000004,Active
CHEMBL1822057,CC(=O)Nc1cn2cc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,459.05681624,6,2,3.948000000000002,Active
CHEMBL2418954,CC(=O)Nc1cn2cc(-c3cnc(N)c(C(F)(F)F)c3)ccc2n1,335.09939466400004,5,2,2.9557,Active
CHEMBL3753450,CC(=O)Nc1cn2cc(-c3cnc(N)c(OC(C)C(F)(F)F)n3)ccc2n1,380.1208583800001,7,2,2.661500000000001,Active
CHEMBL3753366,CC(=O)Nc1cn2cc(-c3cnc(N)c(OC(C)C)n3)ccc2n1,326.14912381600004,7,2,2.1190999999999995,Active
CHEMBL3752019,CC(=O)Nc1cn2cc(-c3cnc(N)c(OCC(F)(F)F)n3)ccc2n1,366.1052083160001,7,2,2.2729999999999997,Active
CHEMBL1914475,CC(=O)Nc1cn2cc(/C=C3\SC(=O)NC3=O)ccc2n1,302.04736118000005,6,2,1.6165999999999998,Active
CHEMBL1822054,CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,460.05206520799993,7,2,3.3430000000000017,Active
CHEMBL2418953,CC(=O)Nc1cn2nc(-c3cnc(N)c(C(F)(F)F)c3)ccc2n1,336.09464363200004,6,2,2.3507,Active
CHEMBL2071333,CC(=O)Nc1nc(C)c(-c2ccc(-n3cccn3)cc2)s1,298.088832068,5,1,3.262620000000002,Active
CHEMBL2071329,CC(=O)Nc1nc(C)c(-c2ccc(S(C)(=O)=O)c(Br)c2)s1,387.95509637600003,5,1,3.2429200000000016,Active
CHEMBL2071332,CC(=O)Nc1nc(C)c(-c2ccc(S(C)(=O)=O)c(C(F)(F)F)c2)s1,378.031968936,5,1,3.499220000000002,Active
CHEMBL2204791,CC(=O)Nc1nc(C)c(-c2cnc(C(C)(C)C)o2)s1,279.104147784,5,1,3.362420000000002,Active
CHEMBL4174132,CC(=O)Nc1nc(C)c(-c2cnc(Cl)c(NS(=O)(=O)c3ccccc3)c2)s1,422.02741002,6,2,3.9261200000000027,Active
CHEMBL1773572,CC(=O)Nc1nc2ccc(-c3ccnc(NC(C)(C)c4ccccc4)n3)cc2s1,403.14668129200004,6,2,5.058900000000003,Active
CHEMBL1822060,CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2[nH]1,459.05681624,5,3,4.176600000000001,Active
CHEMBL1615189,CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2s1,476.01798820799996,6,2,4.910000000000002,Active
CHEMBL1773736,CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4cccc(F)c4)c3)cc2s1,476.01798820799996,6,2,4.910000000000002,Active
