chembl_id_ligand,smiles,MW,HBA,HBD,LogP,activity_type
CHEMBL3656954,C=Cc1cn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2nccc(-c3cnc4ccccc4c3)c12,503.23212516800004,6,3,5.698000000000005,Active
CHEMBL3656960,CC(=O)N[C@H]1CC[C@H](Nc2cc(-n3cc(C)c4c(-c5cnc6ccccc6c5)ccnc43)ccc2C(N)=O)CC1,532.2586742640001,6,3,5.507220000000005,Active
CHEMBL3653904,CC(C)(C)Nc1cc(-c2cc(C(F)(F)F)nc3c(-n4cnc(-c5cccnc5)c4)cccc23)ccc1C(N)=O,530.2041940800001,6,2,6.477600000000006,Active
CHEMBL3653919,CC(C)(C)Nc1cc(-c2cc(C(F)(F)F)nc3c(-n4cnc(-c5cnn(C(F)F)c5)c4)cccc23)ccc1C(N)=O,569.196249488,7,2,6.674200000000005,Active
CHEMBL3924611,CC(C)(C)Nc1cc(-n2nc(C(F)(F)F)c3c(-n4cnc(-c5cccnc5)c4)cccc32)ccc1C(N)=O,519.199443048,7,2,5.6013000000000055,Active
CHEMBL3653882,CC(C)Cn1cc(-c2cn(-c3cccc4c(-c5ccc(C(N)=O)c(NC6CCC(O)CC6)c5)nccc34)cn2)cn1,549.28522336,8,3,5.421300000000005,Active
CHEMBL3661158,CC(C)NC(=O)c1ccc(-c2cn(-c3ccnc4c3c(C(C)C)nn4-c3ccc(C(N)=O)cc3Cl)cn2)cc1,541.1993008160001,7,2,5.287100000000003,Active
CHEMBL3653892,CC(C)Nc1cc(-c2cc(C(F)(F)F)nc3c(-n4cnc(-c5cnn(C)c5)c4)cccc23)ccc1C(N)=O,519.199443048,7,2,5.4260000000000055,Active
CHEMBL3967821,CC(C)Nc1cc(C(N)=O)ccc1-n1nc(C(F)(F)F)c2c(-n3cnc(-c4cccnc4)c3)cccc21,505.1837929840001,7,2,5.2112000000000025,Active
CHEMBL3653938,CC(C)OCCNc1cc(-c2cc(C(F)(F)F)nc3c(-c4cnc5ccccc5c4)cccc23)ccc1C(N)=O,544.208610764,5,2,7.071600000000006,Active
CHEMBL3653939,CC(C)c1cc(-c2ccc(C(N)=O)c(NC(C)(C)C)c2)c2cccc(-n3cnc(-c4cnn(C)c4)c3)c2n1,507.2746586760001,7,2,5.9207000000000045,Active
CHEMBL3342733,CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN(C)C3CCCCC3)cc2)c(O)cc1O,503.278406664,6,3,6.656200000000007,Active
CHEMBL3342726,CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN(C)CCc3ccccc3)cc2)c(O)cc1O,525.2627566,6,3,6.566200000000007,Active
CHEMBL3342731,CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCC(N(C)C)CC3)cc2)c(O)cc1O,518.289305696,7,3,5.417700000000008,Active
CHEMBL3342734,CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCC(N4CCCC4)CC3)cc2)c(O)cc1O,544.30495576,7,3,5.951900000000008,Active
CHEMBL3342735,CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCC(N4CCOCC4)CC3)cc2)c(O)cc1O,560.29987038,8,3,5.188300000000007,Active
CHEMBL3342727,CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCc4ccccc4C3)cc2)c(O)cc1O,523.2471065359999,6,3,6.450000000000007,Active
