chembl_id_ligand,smiles,activity_type
CHEMBL4515406,CC(=O)N1CC[C@H]2CC[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)NCc3ccccc3)N2C(=O)[C@@H](NC(=O)c2cc3cc(C(F)(F)P(=O)(O)O)ccc3[nH]2)C1,Active
CHEMBL573442,CC(=O)NC[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1,Active
CHEMBL231705,CC(=O)N[C@@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@H](C(=O)O)C(C)C)[C@@H](C)O,Active
CHEMBL157727,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](C(=O)N[C@H](C)C(=O)O)[C@@H](C)O,Active
CHEMBL194855,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)NCc1ccccc1,Active
CHEMBL370208,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)c1ccccc1,Active
CHEMBL502473,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@H](C(N)=O)C(C)C)[C@H](C)O,Active
CHEMBL382978,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,Active
CHEMBL505076,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@H](C)O,Active
CHEMBL193433,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C)c1ccccc1,Active
CHEMBL382544,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O,Active
CHEMBL194516,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(N)=O,Active
CHEMBL160353,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](C(N)=O)[C@H](C)O,Active
CHEMBL160658,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCC(N)=O)C(N)=O,Active
CHEMBL372429,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,Active
CHEMBL436319,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,Active
CHEMBL371871,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,Active
CHEMBL503765,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H]1CCc2cccc3c2N(C1=O)[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C3,Active
CHEMBL4748862,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)O,Active
CHEMBL156407,CC(=O)N[C@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@H](C(N)=O)C(C)C,Active
CHEMBL583726,CC(=O)OC[C@H](CCC(N)=O)NC(=O)[C@@H]1[C@@H]2C[C@@H]2CN1C(=O)[C@H](CC(C)C)NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1,Active
CHEMBL4171066,CC(=O)c1cc2c(o1)-c1ccccc1C(=O)C2=O,Active
CHEMBL3581714,CC(C)/C=C/C[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,Active
CHEMBL3628036,CC(C)=CCC/C(C)=C/C(=O)OCC1=C2/C(=C\[C@@]3(C)CC[C@](O)(O3)[C@H](C)C[C@@H]2O)OC1=O,Active
CHEMBL3628038,CC(C)=CCCC(C)CC(=O)OCC1=C2/C(=C\[C@@]3(C)CC[C@](O)(O3)[C@H](C)C[C@@H]2O)OC1=O,Active
CHEMBL1328233,CC(C)CC(=O)NC(=S)Nc1nc(-c2ccccc2)cs1,Active
CHEMBL573048,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)NCCCC(N)=O,Active
CHEMBL574636,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)NCCNC(N)=O,Active
CHEMBL576590,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)NCCOC(N)=O,Active
CHEMBL573901,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)NCc1ccccc1,Active
CHEMBL267246,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)NCc1ccccc1,Active
CHEMBL470227,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,Active
CHEMBL573643,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)COC(N)=O,Active
CHEMBL573904,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)COCc1ccccc1,Active
CHEMBL573903,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)Cc1ccc(O)cc1,Active
CHEMBL583758,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)[C@@H](C)OCc1ccccc1,Active
CHEMBL414034,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](COC(N)=O)C(=O)NCc1ccccc1,Active
CHEMBL376795,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCc1ccccc1)[C@@H](C)OC(N)=O,Active
CHEMBL578635,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)CCC(N)=O,Active
CHEMBL584376,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)COC(N)=O,Active
CHEMBL573902,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](COCc1ccccc1)COC(N)=O,Active
CHEMBL577143,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)NCCCC(N)=O,Active
CHEMBL583728,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)NCCOCc1ccccc1,Active
CHEMBL575497,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)NCc1ccccc1,Active
CHEMBL573930,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)N[C@@H](CCC(N)=O)C(C)C,Active
CHEMBL583727,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)N[C@@H](CCC(N)=O)COCc1ccccc1,Active
CHEMBL583725,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)N[C@@H](CCC(N)=O)[C@@H](C)O,Active
CHEMBL573443,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)N[C@@H](CCC(N)=O)[C@@H](C)OCc1ccccc1,Active
CHEMBL576784,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)N[C@H](C)CCC(N)=O,Active
CHEMBL2367507,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H]1CCCN1C(=O)CN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@H](C(N)=O)C(C)C)[C@H](C)O,Active
CHEMBL197844,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)CCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,Active
CHEMBL370763,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)CCc1ccccc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)NCc1ccccc1,Active
CHEMBL4757551,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)CNC(=O)CCNC(=O)CCNC(=O)CC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@H](C(N)=O)C(C)C)[C@@H](C)O,Active
CHEMBL502403,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)NCc1ccccc1,Active
CHEMBL435121,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,Active
CHEMBL425571,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,Active
CHEMBL485921,CC(C)C[C@H](NC(=O)c1cc2cc(OP(=O)(O)O)ccc2[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,Active
CHEMBL447460,CC(C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1Cc2cccc3c2N1C(=O)[C@@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)CC3,Active
CHEMBL522887,CC1=CC(C)(C)N=C(Nc2nc(C)c3cc(C)cc(C)c3n2)N1,Active
CHEMBL197580,CCC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,Active
CHEMBL583116,CCCC[C@H](CCC(N)=O)NC(=O)[C@@H]1[C@@H]2C[C@@H]2CN1C(=O)[C@H](CC(C)C)NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1,Active
CHEMBL1774967,CCCC[C@H](NC(=O)/C=C(\C)c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)NCCNC(N)=O,Active
CHEMBL1774966,CCCC[C@H](NC(=O)/C=C(\C)c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)NCCOC(N)=O,Active
CHEMBL1774957,CCCC[C@H](NC(=O)/C=C(\C)c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)NCc1ccccc1,Active
CHEMBL1774965,CCCC[C@H](NC(=O)/C=C(\C)c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)N[C@H](C)CCC(N)=O,Active
CHEMBL1774956,CCCC[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)NCc1ccccc1,Active
CHEMBL197513,CCCC[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O,Active
CHEMBL1430550,CCCN(CCC)C(=O)Cn1c2ccccc2c2nc(=O)cc(C)n21,Active
CHEMBL1430610,CCCc1cc(C(=O)Nc2cc(OC)c(Cl)cc2OC)no1,Active
CHEMBL1497574,CCN(CC)c1ccc2cc(C(=O)Nc3ccccn3)c(=O)oc2c1,Active
CHEMBL524195,CCOC(=O)c1cn(-c2c(F)c(F)c(C#N)c(F)c2F)c2c(F)c(F)c(F)cc2c1=O,Active
CHEMBL1410722,CCOc1ccc(CN2CCN(Cc3cc4ccccc4[nH]3)CC2CCO)cc1,Active
CHEMBL1605444,CCOc1ccccc1-c1nnc(S)o1,Active
CHEMBL1548996,CN1C(=O)/C(=C\c2cc(Br)cs2)c2ccccc21,Active
CHEMBL4471887,CN1CC[C@H]2CC[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)NC(c3ccccc3)c3ccccc3)N2C(=O)[C@@H](NC(=O)c2cc3cc(C(F)(F)P(=O)(O)O)ccc3[nH]2)C1,Active
CHEMBL4443339,CN1CC[C@H]2CC[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)NCc3ccccc3)N2C(=O)[C@@H](NC(=O)c2cc3cc(C(F)(F)P(=O)(O)O)ccc3[nH]2)C1,Active
CHEMBL370095,CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O,Active
CHEMBL454365,CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1Cc2cccc3c2N1C(=O)[C@@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)CC3,Active
CHEMBL4753131,CNC(=O)c1ccc(N(Cc2ccc(C3CCCCC3)cn2)C(=O)[C@H]2CCN2S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O,Active
CHEMBL4294523,CNc1ccc(Br)cc(C(=O)/C=C/c2c(Cl)cccc2Cl)c1=O,Active
CHEMBL503365,COC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1Cc2cccc3c2N1C(=O)[C@@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)CC3,Active
CHEMBL1299373,COCc1cc(O)n2c(-c3ccccc3OC)nnc2n1,Active
CHEMBL4751709,CONC(=O)c1ccc(N(Cc2ccc(C3CCCCC3)cn2)C(=O)[C@H]2CCN2S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1O,Active
CHEMBL1389016,COc1cc(NC(=O)c2cc(C(C)C)on2)c(OC)cc1Cl,Active
CHEMBL1449962,COc1cc(NC(=O)c2cc(C3CC3)on2)c(OC)cc1Cl,Active
CHEMBL1703740,COc1ccc(Cl)cc1NC(=O)c1cc(C2CC2)on1,Active
CHEMBL3600853,COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2-c2ccc(C#N)cc2)cc1,Active
CHEMBL3600757,COc1ccc(S(=O)(=O)Nc2ccccc2-c2ccc(C#N)c(F)c2)cc1,Active
CHEMBL3600746,COc1ccc(S(=O)(=O)Nc2ccccc2-c2ccc(C#N)cc2)cc1,Active
CHEMBL345419,CSCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(N)=O,Active
CHEMBL160733,CSCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O)C(=O)N[C@@H](Cc1c[nH]cn1)C(N)=O,Active
CHEMBL3628241,C[C@@H]1C[C@H](O)C2=C(COC(=O)CCc3ccccc3)C(=O)O/C2=C/[C@@]2(C)CC[C@]1(O)O2,Active
CHEMBL254219,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,Active
CHEMBL1231124,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,Active
CHEMBL4753190,Cn1ccc2cc(N(Cc3ccc(C4CCCCC4)cn3)C(=O)[C@H]3CCN3S(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)ccc2c1=O,Active
CHEMBL493451,N#Cc1c(F)c(F)c(-n2cc(C(=O)NCc3ccc(F)cc3)c(=O)c3cc(F)c(F)c(F)c32)c(F)c1F,Active
CHEMBL493450,N#Cc1c(F)c(F)c(-n2cc(C(=O)OCc3ccccc3)c(=O)c3cc(F)c(F)c(F)c32)c(F)c1F,Active
CHEMBL515762,NC(=O)C1CCN(C(=O)[C@@H]2Cc3cccc4c3N2C(=O)[C@@H](NC(=O)/C=C/c2ccc(OP(=O)(O)O)cc2)CC4)C1,Active
CHEMBL502848,NC(=O)CC[C@H](NC(=O)CN1CCCC[C@H](NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC(=O)OCc2ccccc2)C1=O)C(=O)NCc1ccccc1,Active
CHEMBL4560429,NC(=O)CC[C@H](NC(=O)[C@@H]1CC[C@@H]2CCCC[C@H](NC(=O)c3cc4cc(C(F)(F)P(=O)(O)O)ccc4[nH]3)C(=O)N21)C(=O)NCc1ccccc1,Active
CHEMBL4461538,NC(=O)CC[C@H](NC(=O)[C@@H]1CC[C@@H]2CCCC[C@H](NC(=O)c3cc4cc(CP(=O)(O)O)ccc4[nH]3)C(=O)N21)C(=O)NCc1ccccc1,Active
CHEMBL4571181,NC(=O)CC[C@H](NC(=O)[C@@H]1CC[C@@H]2CCCC[C@H](NC(=O)c3cc4cc(OP(=O)(O)O)ccc4[nH]3)C(=O)N21)C(=O)NCc1ccccc1,Active
CHEMBL4776801,NC(=O)CC[C@H](NC(=O)[C@@H]1CC[C@@H]2CCN(C(=O)CCCCCC#Cc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)C[C@H](NC(=O)c3cc4cc(C(=O)P(=O)(O)O)ccc4[nH]3)C(=O)N12)C(=O)NC(c1ccccc1)c1ccccc1,Active
